time_s,T_cell_1_K,T_cell_2_K,T_cell_3_K,T_cell_4_K,T_cell_5_K,T_cell_6_K,T_cell_7_K,T_cell_8_K,T_cell_9_K,T_cell_10_K,T_cell_11_K,T_cell_12_K,T_cell_13_K,T_cell_14_K,T_cell_15_K,T_cell_16_K,T_cell_17_K,T_cell_18_K,T_cell_19_K,T_cell_20_K,T_cell_21_K,T_cell_22_K,T_cell_23_K,T_cell_24_K,T_cell_25_K,T_cell_26_K,T_cell_27_K,T_cell_28_K,T_cell_29_K,T_cell_30_K,T_cell_31_K,T_cell_32_K,T_cell_33_K,T_cell_34_K,T_cell_35_K,T_cell_36_K,T_cell_37_K,T_cell_38_K,T_cell_39_K,T_cell_40_K,T_cell_41_K,T_cell_42_K,T_cell_43_K,T_cell_44_K,T_cell_45_K,T_cell_46_K,T_cell_47_K,T_cell_48_K,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,V_cell_6_V,V_cell_7_V,V_cell_8_V,V_cell_9_V,V_cell_10_V,V_cell_11_V,V_cell_12_V,V_cell_13_V,V_cell_14_V,V_cell_15_V,V_cell_16_V,V_cell_17_V,V_cell_18_V,V_cell_19_V,V_cell_20_V,V_cell_21_V,V_cell_22_V,V_cell_23_V,V_cell_24_V,V_cell_25_V,V_cell_26_V,V_cell_27_V,V_cell_28_V,V_cell_29_V,V_cell_30_V,V_cell_31_V,V_cell_32_V,V_cell_33_V,V_cell_34_V,V_cell_35_V,V_cell_36_V,V_cell_37_V,V_cell_38_V,V_cell_39_V,V_cell_40_V,V_cell_41_V,V_cell_42_V,V_cell_43_V,V_cell_44_V,V_cell_45_V,V_cell_46_V,V_cell_47_V,V_cell_48_V
200.000000,335.070160,345.088135,345.088135,335.070160,335.070160,345.088135,345.088135,335.070160,335.070160,345.088104,345.088135,335.070160,335.078491,345.099579,345.099579,335.078491,335.078491,345.099579,345.099579,335.078491,335.078491,345.099579,345.099579,335.078491,335.073517,345.092621,345.092621,335.073517,335.073517,345.092621,345.092621,335.073517,335.073517,345.092621,345.092621,335.073517,335.100830,345.130157,345.130157,335.100830,335.100830,345.130157,345.130157,335.100830,335.100830,345.130157,345.130157,335.100830,3.948463,3.948200,3.948200,3.948463,3.948463,3.948200,3.948200,3.948463,3.948463,3.948200,3.948200,3.948463,3.948451,3.948187,3.948187,3.948451,3.948451,3.948187,3.948187,3.948451,3.948451,3.948187,3.948187,3.948451,3.948446,3.948183,3.948183,3.948446,3.948446,3.948183,3.948183,3.948446,3.948446,3.948183,3.948183,3.948446,3.948447,3.948184,3.948184,3.948447,3.948447,3.948184,3.948184,3.948447,3.948447,3.948184,3.948184,3.948447
210.000000,333.720520,344.222198,344.222198,333.720520,333.720520,344.222198,344.222198,333.720520,333.720520,344.222198,344.222198,333.720520,333.728546,344.233429,344.233429,333.728546,333.728546,344.233429,344.233429,333.728546,333.728546,344.233429,344.233429,333.728546,333.723755,344.226624,344.226624,333.723755,333.723755,344.226624,344.226624,333.723755,333.723755,344.226624,344.226624,333.723755,333.750092,344.263458,344.263458,333.750092,333.750092,344.263458,344.263458,333.750092,333.750092,344.263458,344.263458,333.750092,3.954771,3.954567,3.954567,3.954771,3.954771,3.954567,3.954567,3.954771,3.954771,3.954567,3.954567,3.954771,3.954759,3.954555,3.954555,3.954759,3.954759,3.954555,3.954555,3.954759,3.954759,3.954555,3.954555,3.954759,3.954755,3.954550,3.954550,3.954755,3.954755,3.954550,3.954550,3.954755,3.954755,3.954550,3.954550,3.954755,3.954756,3.954551,3.954551,3.954756,3.954756,3.954551,3.954551,3.954756,3.954756,3.954551,3.954551,3.954756
220.000000,332.420227,343.372253,343.372253,332.420227,332.420227,343.372253,343.372253,332.420227,332.420227,343.372253,343.372253,332.420227,332.427948,343.383270,343.383270,332.427948,332.427948,343.383270,343.383270,332.427948,332.427948,343.383270,343.383270,332.427948,332.423340,343.376617,343.376617,332.423340,332.423340,343.376617,343.376617,332.423340,332.423340,343.376617,343.376617,332.423340,332.448700,343.412750,343.412750,332.448700,332.448700,343.412750,343.412750,332.448700,332.448700,343.412750,343.412750,332.448700,3.960129,3.959973,3.959973,3.960129,3.960129,3.959973,3.959973,3.960129,3.960129,3.959973,3.959973,3.960129,3.960117,3.959960,3.959960,3.960117,3.960117,3.959960,3.959960,3.960117,3.960117,3.959960,3.959960,3.960117,3.960112,3.959956,3.959956,3.960112,3.960112,3.959956,3.959956,3.960112,3.960112,3.959956,3.959956,3.960112,3.960114,3.959957,3.959957,3.960114,3.960114,3.959957,3.959957,3.960114,3.960114,3.959957,3.959957,3.960114
230.000000,331.383057,343.044525,343.044525,331.383057,331.383057,343.044525,343.044525,331.383057,331.383057,343.044525,343.044525,331.383057,330.424774,342.135651,342.135651,330.424774,330.424774,342.135651,342.135651,330.424774,330.424774,342.135651,342.135651,330.424774,330.640808,342.330933,342.330933,330.640808,330.640808,342.330933,342.330933,330.640808,330.640808,342.330933,342.330933,330.640808,330.538818,342.248993,342.248993,330.538818,330.538818,342.248993,342.248993,330.538818,330.538818,342.248993,342.248993,330.538818,4.225019,4.207900,4.207900,4.225019,4.225019,4.207900,4.207900,4.225019,4.225019,4.207900,4.207900,4.225019,4.202962,4.182962,4.182962,4.202962,4.202962,4.182962,4.182962,4.202962,4.202962,4.182962,4.182962,4.202962,4.205980,4.187523,4.187523,4.205980,4.205980,4.187523,4.187523,4.205980,4.205980,4.187523,4.187523,4.205980,4.201018,4.182215,4.182215,4.201018,4.201018,4.182215,4.182215,4.201018,4.201018,4.182215,4.182215,4.201018
240.000000,330.164215,342.211792,342.211792,330.164215,330.164215,342.211792,342.211792,330.164215,330.164215,342.211792,342.211792,330.164215,329.248413,341.327606,341.327606,329.248413,329.248413,341.327606,341.327606,329.248413,329.248413,341.327606,341.327606,329.248413,329.452820,341.515594,341.515594,329.452820,329.452820,341.515594,341.515594,329.452820,329.452820,341.515594,341.515594,329.452820,329.355774,341.436432,341.436432,329.355774,329.355774,341.436432,341.436432,329.355774,329.355774,341.436432,341.436432,329.355774,4.049173,4.052307,4.052307,4.049173,4.049173,4.052307,4.052307,4.049173,4.049173,4.052307,4.052307,4.049173,4.033700,4.032744,4.032744,4.033700,4.033700,4.032744,4.032744,4.033700,4.033700,4.032744,4.032744,4.033700,4.039425,4.040388,4.040388,4.039425,4.039425,4.040388,4.040388,4.039425,4.039425,4.040388,4.040388,4.039425,4.037390,4.037687,4.037687,4.037390,4.037390,4.037687,4.037687,4.037390,4.037390,4.037687,4.037687,4.037390
250.000000,328.992188,341.396942,341.396942,328.992188,328.992188,341.396942,341.396942,328.992188,328.992188,341.396942,341.396942,328.992188,328.113312,340.532776,340.532776,328.113312,328.113312,340.532776,340.532776,328.113312,328.113312,340.532776,340.532776,328.113312,328.308411,340.715485,340.715485,328.308411,328.308411,340.715485,340.715485,328.308411,328.308411,340.715485,340.715485,328.308411,328.215454,340.638336,340.638336,328.215454,328.215454,340.638336,340.638336,328.215454,328.215454,340.638336,340.638336,328.215454,4.033123,4.035281,4.035281,4.033123,4.033123,4.035281,4.035281,4.033123,4.033123,4.035281,4.035281,4.033123,4.022704,4.022046,4.022046,4.022704,4.022704,4.022046,4.022046,4.022704,4.022704,4.022046,4.022046,4.022704,4.026509,4.027175,4.027175,4.026509,4.026509,4.027175,4.027175,4.026509,4.026509,4.027175,4.027175,4.026509,4.025099,4.025325,4.025325,4.025099,4.025099,4.025325,4.025325,4.025099,4.025099,4.025325,4.025325,4.025099
260.000000,327.863892,340.598175,340.598175,327.863892,327.863892,340.598175,340.598175,327.863892,327.863892,340.598175,340.598175,327.863892,327.018951,339.751862,339.751862,327.018951,327.018951,339.751862,339.751862,327.018982,327.018982,339.751862,339.751862,327.018951,327.205902,339.930176,339.930176,327.205902,327.205902,339.930176,339.930176,327.205902,327.205902,339.930176,339.930176,327.205902,327.116638,339.854767,339.854767,327.116638,327.116638,339.854767,339.854767,327.116638,327.116638,339.854767,339.854767,327.116638,4.024236,4.025854,4.025854,4.024236,4.024236,4.025854,4.025854,4.024236,4.024236,4.025854,4.025854,4.024236,4.017046,4.016505,4.016505,4.017046,4.017046,4.016505,4.016505,4.017046,4.017046,4.016505,4.016505,4.017046,4.019528,4.020011,4.020011,4.019528,4.019528,4.020011,4.020011,4.019528,4.019528,4.020011,4.020011,4.019528,4.018570,4.018719,4.018719,4.018570,4.018570,4.018719,4.018719,4.018570,4.018570,4.018719,4.018719,4.018570
270.000000,326.777283,339.814606,339.814606,326.777283,326.777283,339.814606,339.814606,326.777283,326.777283,339.814606,339.814606,326.777283,325.964294,338.984985,338.984985,325.964294,325.964294,338.984985,338.984985,325.964294,325.964294,338.984985,338.984985,325.964294,326.143707,339.159393,339.159393,326.143707,326.143707,339.159393,339.159393,326.143707,326.143707,339.159393,339.159393,326.143707,326.057892,339.085541,339.085541,326.057892,326.057892,339.085541,339.085541,326.057892,326.057892,339.085541,339.085541,326.057892,4.018906,4.020195,4.020195,4.018906,4.018906,4.020195,4.020195,4.018906,4.018906,4.020195,4.020195,4.018906,4.013961,4.013464,4.013464,4.013961,4.013961,4.013464,4.013464,4.013961,4.013961,4.013464,4.013464,4.013961,4.015528,4.015883,4.015883,4.015528,4.015528,4.015883,4.015883,4.015528,4.015528,4.015883,4.015883,4.015528,4.014891,4.014971,4.014971,4.014891,4.014891,4.014971,4.014971,4.014891,4.014891,4.014971,4.014971,4.014891
280.000000,325.730621,339.045715,339.045715,325.730621,325.730621,339.045715,339.045715,325.730621,325.730621,339.045715,339.045715,325.730621,324.947937,338.232086,338.232086,324.947937,324.947937,338.232086,338.232086,324.947937,324.947937,338.232086,338.232086,324.947937,325.120392,338.402832,338.402832,325.120392,325.120392,338.402832,338.402832,325.120392,325.120392,338.402832,338.402832,325.120392,325.037811,338.330444,338.330444,325.037811,325.037811,338.330444,338.330444,325.037811,325.037811,338.330444,338.330444,325.037811,4.015705,4.016777,4.016777,4.015705,4.015705,4.016777,4.016777,4.015705,4.015705,4.016777,4.016777,4.015705,4.012302,4.011826,4.011826,4.012302,4.012302,4.011826,4.011826,4.012302,4.012302,4.011826,4.011826,4.012302,4.013249,4.013513,4.013513,4.013249,4.013249,4.013513,4.013513,4.013249,4.013249,4.013513,4.013513,4.013249,4.012831,4.012857,4.012857,4.012831,4.012831,4.012857,4.012857,4.012831,4.012831,4.012857,4.012857,4.012831
290.000000,324.722321,338.291168,338.291168,324.722321,324.722321,338.291168,338.291168,324.722321,324.722321,338.291168,338.291168,324.722321,323.968597,337.492920,337.492920,323.968597,323.968597,337.492920,337.492920,323.968597,323.968597,337.492920,337.492920,323.968597,324.134491,337.660248,337.660248,324.134491,324.134491,337.660248,337.660248,324.134491,324.134491,337.660248,337.660248,324.134491,324.054993,337.589264,337.589264,324.054962,324.054962,337.589264,337.589264,324.054962,324.054962,337.589264,337.589264,324.054962,4.013854,4.014777,4.014777,4.013854,4.013854,4.014777,4.014777,4.013854,4.013854,4.014777,4.014777,4.013854,4.011508,4.011041,4.011041,4.011508,4.011508,4.011041,4.011041,4.011508,4.011508,4.011041,4.011041,4.011508,4.012041,4.012238,4.012238,4.012041,4.012041,4.012238,4.012238,4.012041,4.012041,4.012238,4.012238,4.012041,4.011772,4.011757,4.011757,4.011772,4.011772,4.011757,4.011757,4.011772,4.011772,4.011757,4.011757,4.011772
300.000000,323.750977,337.550629,337.550629,323.750977,323.750977,337.550629,337.550629,323.750977,323.750977,337.550629,337.550629,323.750977,323.025024,336.767334,336.767334,323.025024,323.025024,336.767334,336.767334,323.025024,323.025024,336.767334,336.767334,323.025024,323.184631,336.931366,336.931366,323.184631,323.184631,336.931366,336.931366,323.184631,323.184631,336.931366,336.931366,323.184631,323.108063,336.861725,336.861725,323.108063,323.108063,336.861725,336.861725,323.108063,323.108063,336.861725,336.861725,323.108063,4.012884,4.013700,4.013700,4.012884,4.012884,4.013700,4.013700,4.012884,4.012884,4.013700,4.013700,4.012884,4.011268,4.010808,4.010808,4.011268,4.011268,4.010808,4.010808,4.011268,4.011268,4.010808,4.010808,4.011268,4.011521,4.011671,4.011671,4.011521,4.011521,4.011671,4.011671,4.011521,4.011521,4.011671,4.011671,4.011521,4.011355,4.011309,4.011309,4.011355,4.011355,4.011309,4.011309,4.011355,4.011355,4.011309,4.011309,4.011355
310.000000,322.815155,336.823761,336.823761,322.815155,322.815155,336.823761,336.823761,322.815155,322.815155,336.823761,336.823761,322.815155,322.115875,336.055084,336.055084,322.115875,322.115875,336.055084,336.055084,322.115875,322.115875,336.055084,336.055084,322.115875,322.269562,336.215942,336.215942,322.269562,322.269562,336.215942,336.215942,322.269562,322.269562,336.215942,336.215942,322.269562,322.195740,336.147614,336.147614,322.195740,322.195740,336.147614,336.147614,322.195740,322.195740,336.147614,336.147614,322.195740,4.012497,4.013236,4.013236,4.012497,4.012497,4.013236,4.013236,4.012497,4.012497,4.013236,4.013236,4.012497,4.011391,4.010937,4.010937,4.011391,4.011391,4.010937,4.010937,4.011391,4.011391,4.010937,4.010937,4.011391,4.011456,4.011570,4.011570,4.011456,4.011456,4.011570,4.011570,4.011456,4.011456,4.011570,4.011570,4.011456,4.011359,4.011291,4.011291,4.011359,4.011359,4.011291,4.011291,4.011359,4.011359,4.011291,4.011291,4.011359
320.000000,321.913574,336.110352,336.110352,321.913574,321.913574,336.110352,336.110352,321.913574,321.913574,336.110352,336.110352,321.913574,321.239960,335.355927,335.355927,321.239960,321.239960,335.355927,335.355927,321.239960,321.239960,335.355927,335.355927,321.239960,321.387970,335.513763,335.513763,321.387970,321.387970,335.513763,335.513763,321.387970,321.387970,335.513763,335.513763,321.387970,321.316772,335.446655,335.446655,321.316772,321.316772,335.446655,335.446655,321.316772,321.316772,335.446655,335.446655,321.316772,4.012499,4.013179,4.013179,4.012499,4.012499,4.013179,4.013179,4.012499,4.012499,4.013179,4.013179,4.012499,4.011753,4.011304,4.011304,4.011753,4.011753,4.011304,4.011304,4.011753,4.011753,4.011304,4.011304,4.011753,4.011691,4.011779,4.011779,4.011691,4.011691,4.011779,4.011779,4.011691,4.011691,4.011779,4.011779,4.011691,4.011642,4.011558,4.011558,4.011642,4.011642,4.011558,4.011558,4.011642,4.011642,4.011558,4.011558,4.011642
330.000000,321.044983,335.410126,335.410126,321.044983,321.044983,335.410126,335.410126,321.044983,321.044983,335.410126,335.410126,321.044983,320.396027,334.669678,334.669678,320.396027,320.396027,334.669678,334.669678,320.396027,320.396027,334.669678,334.669678,320.396027,320.538666,334.824554,334.824554,320.538666,320.538666,334.824554,334.824554,320.538666,320.538666,334.824554,334.824554,320.538666,320.469940,334.758636,334.758636,320.469940,320.469940,334.758636,334.758636,320.469940,320.469940,334.758636,334.758636,320.469940,4.012761,4.013397,4.013397,4.012761,4.012761,4.013397,4.013397,4.012761,4.012761,4.013397,4.013397,4.012761,4.012272,4.011829,4.011829,4.012272,4.012272,4.011829,4.011829,4.012272,4.012272,4.011829,4.011829,4.012272,4.012124,4.012193,4.012193,4.012124,4.012124,4.012193,4.012193,4.012124,4.012124,4.012193,4.012193,4.012124,4.012109,4.012014,4.012014,4.012109,4.012109,4.012014,4.012014,4.012109,4.012109,4.012014,4.012014,4.012109
340.000000,320.208160,334.722809,334.722809,320.208160,320.208160,334.722809,334.722809,320.208160,320.208160,334.722809,334.722809,320.208160,319.582947,333.996033,333.996033,319.582947,319.582947,333.996033,333.996033,319.582947,319.582947,333.996033,333.996033,319.582947,319.720459,334.148071,334.148071,319.720459,319.720459,334.148071,334.148071,319.720459,319.720459,334.148071,334.148071,319.720459,319.654083,334.083313,334.083313,319.654083,319.654083,334.083313,334.083313,319.654083,319.654083,334.083313,334.083313,319.654083,4.013195,4.013797,4.013797,4.013195,4.013195,4.013797,4.013797,4.013195,4.013195,4.013797,4.013797,4.013195,4.012893,4.012456,4.012456,4.012893,4.012893,4.012456,4.012456,4.012893,4.012893,4.012456,4.012456,4.012893,4.012687,4.012742,4.012742,4.012687,4.012687,4.012742,4.012742,4.012687,4.012687,4.012742,4.012742,4.012687,4.012696,4.012593,4.012593,4.012696,4.012696,4.012593,4.012593,4.012696,4.012696,4.012593,4.012593,4.012696
350.000000,319.401947,334.048187,334.048187,319.401947,319.401947,334.048187,334.048187,319.401947,319.401947,334.048187,334.048187,319.401947,318.799622,333.334869,333.334869,318.799622,318.799622,333.334869,333.334869,318.799622,318.799622,333.334869,333.334869,318.799622,318.932251,333.484100,333.484100,318.932251,318.932251,333.484100,333.484100,318.932251,318.932251,333.484100,333.484100,318.932251,318.868073,333.420471,333.420471,318.868073,318.868073,333.420471,333.420471,318.868073,318.868073,333.420471,333.420471,318.868073,4.013741,4.014318,4.014318,4.013741,4.013741,4.014318,4.014318,4.013741,4.013741,4.014318,4.014318,4.013741,4.013577,4.013148,4.013148,4.013577,4.013577,4.013148,4.013148,4.013577,4.013577,4.013148,4.013148,4.013577,4.013332,4.013377,4.013377,4.013332,4.013332,4.013377,4.013377,4.013332,4.013332,4.013377,4.013377,4.013332,4.013358,4.013251,4.013251,4.013358,4.013358,4.013251,4.013251,4.013358,4.013358,4.013251,4.013251,4.013358
360.000000,320.317810,334.912872,334.912872,320.317810,320.317810,334.912872,334.912872,320.317810,320.317810,334.912872,334.912872,320.317810,318.998322,333.524231,333.524231,318.998322,318.998322,333.524231,333.524231,318.998322,318.998322,333.524231,333.524231,318.998322,318.324585,332.954437,332.954437,318.324585,318.324585,332.954437,332.954437,318.324585,318.324585,332.954437,332.954437,318.324585,318.678650,333.256714,333.256714,318.678650,318.678650,333.256714,333.256714,318.678650,318.678650,333.256714,333.256714,318.678650,3.597907,3.630296,3.630296,3.597907,3.597907,3.630296,3.630296,3.597907,3.597907,3.630296,3.630296,3.597907,3.692432,3.722998,3.722998,3.692432,3.692432,3.722998,3.722998,3.692432,3.692432,3.722998,3.722998,3.692432,3.878188,3.899441,3.899441,3.878188,3.878188,3.899441,3.899441,3.878188,3.878188,3.899441,3.899441,3.878188,3.761990,3.790415,3.790415,3.761990,3.761990,3.790415,3.790415,3.761990,3.761990,3.790415,3.790415,3.761990
370.000000,320.362030,335.001892,335.001892,320.362030,320.362030,335.001892,335.001892,320.362030,320.362030,335.001892,335.001892,320.362030,319.073334,333.616150,333.616150,319.073334,319.073334,333.616150,333.616150,319.073334,319.073334,333.616150,333.616150,319.073334,318.396667,333.022522,333.022522,318.396667,318.396667,333.022522,333.022522,318.396667,318.396667,333.022522,333.022522,318.396667,318.764709,333.349213,333.349213,318.764709,318.764709,333.349213,333.349213,318.764709,318.764709,333.349213,333.349213,318.764709,3.649865,3.677826,3.677826,3.649865,3.649865,3.677826,3.677826,3.649865,3.649865,3.677826,3.677826,3.649865,3.666031,3.694789,3.694789,3.666031,3.666031,3.694789,3.694789,3.666031,3.666031,3.694789,3.694789,3.666031,3.701441,3.731227,3.731227,3.701441,3.701441,3.731227,3.731227,3.701441,3.701441,3.731227,3.731227,3.701441,3.678849,3.708113,3.708113,3.678849,3.678849,3.708113,3.708113,3.678849,3.678849,3.708113,3.708113,3.678849
380.000000,320.397125,335.089478,335.089478,320.397125,320.397125,335.089478,335.089478,320.397125,320.397125,335.089478,335.089478,320.397125,319.196259,333.761597,333.761597,319.196259,319.196259,333.761597,333.761597,319.196259,319.196259,333.761597,333.761597,319.196259,318.655975,333.274658,333.274658,318.655975,318.655975,333.274658,333.274658,318.655975,318.655975,333.274658,333.274658,318.655975,318.944733,333.538971,333.538971,318.944733,318.944733,333.538971,333.538971,318.944733,318.944733,333.538971,333.538940,318.944733,3.623968,3.651192,3.651192,3.623968,3.623968,3.651192,3.651192,3.623968,3.623968,3.651192,3.651192,3.623968,3.626331,3.654580,3.654580,3.626331,3.626331,3.654580,3.654580,3.626331,3.626331,3.654580,3.654580,3.626331,3.632877,3.662660,3.662660,3.632877,3.632877,3.662660,3.662660,3.632877,3.632877,3.662660,3.662660,3.632877,3.628720,3.657640,3.657640,3.628720,3.628720,3.657640,3.657640,3.628720,3.628720,3.657640,3.657640,3.628720
390.000000,320.531433,335.275024,335.275024,320.531433,320.531433,335.275024,335.275024,320.531433,320.531433,335.275024,335.275024,320.531433,319.408844,333.999634,333.999634,319.408844,319.408844,333.999634,333.999634,319.408844,319.408844,333.999634,333.999634,319.408844,318.991333,333.612579,333.612579,318.991333,318.991333,333.612579,333.612579,318.991333,318.991333,333.612579,333.612579,318.991333,319.208954,333.818665,333.818665,319.208954,319.208954,333.818665,333.818665,319.208954,319.208954,333.818665,333.818665,319.208954,3.578052,3.605270,3.605270,3.578052,3.578052,3.605270,3.605270,3.578052,3.578052,3.605270,3.605270,3.578052,3.578938,3.606957,3.606957,3.578938,3.578938,3.606957,3.606957,3.578938,3.578938,3.606957,3.606957,3.578938,3.580522,3.609697,3.609697,3.580522,3.580522,3.609697,3.609697,3.580522,3.580522,3.609697,3.609697,3.580522,3.579308,3.607827,3.607827,3.579308,3.579308,3.607827,3.607827,3.579308,3.579308,3.607827,3.607827,3.579308
400.000000,320.915253,335.717377,335.717377,320.915253,320.915253,335.717377,335.717377,320.915253,320.915253,335.717377,335.717377,320.915253,319.755554,334.377533,334.377533,319.755554,319.755554,334.377533,334.377533,319.755554,319.755554,334.377533,334.377533,319.755554,319.439331,334.075378,334.075378,319.439331,319.439331,334.075378,334.075378,319.439331,319.439331,334.075378,334.075378,319.439331,319.600708,334.234467,334.234467,319.600708,319.600708,334.234467,334.234467,319.600708,319.600708,334.234467,334.234467,319.600708,3.235715,3.249469,3.249469,3.235715,3.235715,3.249469,3.249469,3.235715,3.235715,3.249469,3.249469,3.235715,3.496560,3.523038,3.523038,3.496560,3.496560,3.523038,3.523038,3.496560,3.496560,3.523038,3.523038,3.496560,3.495939,3.523198,3.523198,3.495939,3.495939,3.523198,3.523198,3.495939,3.495939,3.523198,3.523198,3.495939,3.491915,3.518537,3.518537,3.491915,3.491915,3.518537,3.518537,3.491915,3.491915,3.518537,3.518537,3.491915
410.000000,320.826385,335.721954,335.721954,320.826385,320.826385,335.721954,335.721954,320.826385,320.826385,335.721954,335.721954,320.826385,322.632935,337.405334,337.405334,322.632935,322.632935,337.405334,337.405334,322.632935,322.632935,337.405334,337.405334,322.632935,322.559082,337.350922,337.350922,322.559082,322.559082,337.350922,337.350922,322.559082,322.559082,337.350922,337.350922,322.559082,322.518250,337.299591,337.299591,322.518250,322.518250,337.299591,337.299591,322.518250,322.518250,337.299591,337.299591,322.518250,3.594242,3.617664,3.617664,3.594242,3.594242,3.617664,3.617664,3.594242,3.594242,3.617664,3.617664,3.594242,2.610996,2.599507,2.599507,2.610996,2.610996,2.599507,2.599507,2.610996,2.610996,2.599507,2.599507,2.610996,2.599056,2.587426,2.587426,2.599056,2.599056,2.587426,2.587426,2.599056,2.599056,2.587426,2.587426,2.599056,2.613169,2.601762,2.601762,2.613169,2.613169,2.601762,2.601762,2.613169,2.613169,2.601762,2.601762,2.613169
420.000000,334.367523,350.075470,350.075470,334.367523,334.367523,350.075470,350.075470,334.367523,334.367523,350.075470,350.075470,334.367523,327.225830,342.473755,342.473755,327.225830,327.225830,342.473755,342.473755,327.225830,327.225830,342.473755,342.473755,327.225830,326.931885,342.200226,342.200226,326.931885,326.931885,342.200226,342.200226,326.931885,326.931885,342.200226,342.200226,326.931885,327.258209,342.516754,342.516754,327.258209,327.258209,342.516754,342.516754,327.258209,327.258209,342.516754,342.516754,327.258209,2.055425,2.013849,2.013849,2.055425,2.055425,2.013849,2.013849,2.055425,2.055425,2.013849,2.013849,2.055425,2.494379,2.475641,2.475641,2.494379,2.494379,2.475641,2.475641,2.494379,2.494379,2.475641,2.475641,2.494379,2.620190,2.605254,2.605254,2.620190,2.620190,2.605254,2.605254,2.620190,2.620190,2.605254,2.605254,2.620190,2.495859,2.477118,2.477118,2.495859,2.495859,2.477118,2.477118,2.495859,2.495859,2.477118,2.477118,2.495859
430.000000,355.598877,373.074432,373.074432,355.598877,355.598877,373.074432,373.074432,355.598877,355.598877,373.074432,373.074432,355.598877,356.885925,373.938324,373.938324,356.885925,356.885925,373.938324,373.938324,356.885925,356.885925,373.938324,373.938324,356.885925,357.053253,374.151642,374.151642,357.053253,357.053253,374.151642,374.151642,357.053253,357.053253,374.151642,374.151642,357.053253,357.241333,374.323303,374.323303,357.241333,357.241333,374.323303,374.323303,357.241333,357.241333,374.323303,374.323303,357.241333,1.351753,1.279809,1.279809,1.351753,1.351753,1.279809,1.279809,1.351753,1.351753,1.279809,1.279809,1.351753,1.152876,1.077917,1.077917,1.152876,1.152876,1.077917,1.077917,1.152876,1.152876,1.077917,1.077917,1.152876,1.061082,0.981577,0.981577,1.061082,1.061082,0.981577,0.981577,1.061082,1.061082,0.981577,0.981577,1.061082,1.060359,0.980788,0.980788,1.060359,1.060359,0.980788,0.980788,1.060359,1.060359,0.980788,0.980788,1.060359
440.000000,353.552521,371.748749,371.748749,353.552521,353.552521,371.748749,371.748749,353.552521,353.552521,371.748749,371.748749,353.552521,354.720856,372.520905,372.520905,354.720856,354.720856,372.520905,372.520905,354.720856,354.720856,372.520905,372.520905,354.720856,354.893951,372.743103,372.743103,354.893951,354.893951,372.743103,372.743103,354.893951,354.893951,372.743103,372.743103,354.893951,355.068207,372.904114,372.904114,355.068207,355.068207,372.904114,372.904114,355.068207,355.068207,372.904114,372.904114,355.068207,2.872057,2.833998,2.833998,2.872057,2.872057,2.833998,2.833998,2.872057,2.872057,2.833998,2.833998,2.872057,2.981792,2.932347,2.932347,2.981792,2.981792,2.932347,2.932347,2.981792,2.981792,2.932347,2.932347,2.981792,2.945901,2.894158,2.894158,2.945901,2.945901,2.894158,2.894158,2.945901,2.945901,2.894158,2.894158,2.945901,2.970774,2.920568,2.920568,2.970774,2.970774,2.920568,2.920568,2.970774,2.970774,2.920568,2.920568,2.970774
450.000000,351.532684,370.396790,370.396790,351.532684,351.532684,370.396790,370.396790,351.532684,351.532684,370.396790,370.396790,351.532684,352.646912,371.142517,371.142517,352.646912,352.646912,371.142517,371.142517,352.646912,352.646912,371.142517,371.142517,352.646912,352.820526,371.367950,371.367950,352.820526,352.820526,371.367950,371.367950,352.820526,352.820526,371.367950,371.367950,352.820526,352.984222,371.521484,371.521484,352.984222,352.984222,371.521484,371.521484,352.984222,352.984222,371.521484,371.521484,352.984222,3.724880,3.720856,3.720856,3.724880,3.724880,3.720856,3.720856,3.724880,3.724880,3.720856,3.720856,3.724880,3.701838,3.697102,3.697102,3.701838,3.701838,3.697102,3.697102,3.701838,3.701838,3.697102,3.697102,3.701838,3.708950,3.704289,3.704289,3.708950,3.708950,3.704289,3.704289,3.708950,3.708950,3.704289,3.704289,3.708950,3.704657,3.699941,3.699941,3.704657,3.704657,3.699941,3.699941,3.704657,3.704657,3.699941,3.699941,3.704657
460.000000,349.582581,369.065399,369.065399,349.582581,349.582581,369.065399,369.065399,349.582581,349.582581,369.065399,369.065399,349.582581,350.653442,369.794586,369.794586,350.653442,350.653442,369.794586,369.794586,350.653442,350.653442,369.794586,369.794586,350.653442,350.822357,370.017639,370.017639,350.822357,350.822357,370.017639,370.017639,350.822357,350.822357,370.017639,370.017639,350.822357,350.979126,370.167328,370.167328,350.979126,350.979126,370.167328,370.167328,350.979126,350.979126,370.167328,370.167328,350.979126,3.772909,3.769987,3.769987,3.772909,3.772909,3.769987,3.769987,3.772909,3.772909,3.769987,3.769987,3.772909,3.758406,3.755083,3.755083,3.758406,3.758406,3.755083,3.755083,3.758406,3.758406,3.755083,3.755083,3.758406,3.765130,3.761912,3.761912,3.765130,3.765130,3.761912,3.761912,3.765130,3.765130,3.761912,3.761912,3.765130,3.761209,3.757925,3.757925,3.761209,3.761209,3.757925,3.757925,3.761209,3.761209,3.757925,3.757925,3.761209
