time_s,T_cell_1_K,T_cell_2_K,T_cell_3_K,T_cell_4_K,T_cell_5_K,T_cell_6_K,T_cell_7_K,T_cell_8_K,T_cell_9_K,T_cell_10_K,T_cell_11_K,T_cell_12_K,T_cell_13_K,T_cell_14_K,T_cell_15_K,T_cell_16_K,T_cell_17_K,T_cell_18_K,T_cell_19_K,T_cell_20_K,T_cell_21_K,T_cell_22_K,T_cell_23_K,T_cell_24_K,T_cell_25_K,T_cell_26_K,T_cell_27_K,T_cell_28_K,T_cell_29_K,T_cell_30_K,T_cell_31_K,T_cell_32_K,T_cell_33_K,T_cell_34_K,T_cell_35_K,T_cell_36_K,T_cell_37_K,T_cell_38_K,T_cell_39_K,T_cell_40_K,T_cell_41_K,T_cell_42_K,T_cell_43_K,T_cell_44_K,T_cell_45_K,T_cell_46_K,T_cell_47_K,T_cell_48_K,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,V_cell_6_V,V_cell_7_V,V_cell_8_V,V_cell_9_V,V_cell_10_V,V_cell_11_V,V_cell_12_V,V_cell_13_V,V_cell_14_V,V_cell_15_V,V_cell_16_V,V_cell_17_V,V_cell_18_V,V_cell_19_V,V_cell_20_V,V_cell_21_V,V_cell_22_V,V_cell_23_V,V_cell_24_V,V_cell_25_V,V_cell_26_V,V_cell_27_V,V_cell_28_V,V_cell_29_V,V_cell_30_V,V_cell_31_V,V_cell_32_V,V_cell_33_V,V_cell_34_V,V_cell_35_V,V_cell_36_V,V_cell_37_V,V_cell_38_V,V_cell_39_V,V_cell_40_V,V_cell_41_V,V_cell_42_V,V_cell_43_V,V_cell_44_V,V_cell_45_V,V_cell_46_V,V_cell_47_V,V_cell_48_V
100.000000,316.821259,321.094299,321.094299,316.821259,316.821259,321.094299,321.094299,316.821259,316.821259,321.094299,321.094299,316.821259,316.819977,321.093048,321.093048,316.819977,316.819977,321.093048,321.093048,316.819977,316.819977,321.093048,321.093048,316.819977,316.805084,321.074219,321.074219,316.805084,316.805084,321.074219,321.074219,316.805084,316.805084,321.074219,321.074219,316.805084,316.814789,321.086456,321.086456,316.814789,316.814789,321.086456,321.086456,316.814789,316.814789,321.086456,321.086456,316.814789,4.013278,4.013048,4.013048,4.013278,4.013278,4.013048,4.013048,4.013278,4.013278,4.013048,4.013048,4.013278,4.013288,4.013060,4.013060,4.013288,4.013288,4.013060,4.013060,4.013288,4.013288,4.013060,4.013060,4.013288,4.013296,4.013068,4.013068,4.013296,4.013296,4.013068,4.013068,4.013296,4.013296,4.013068,4.013068,4.013296,4.013299,4.013072,4.013072,4.013299,4.013299,4.013072,4.013072,4.013299,4.013299,4.013072,4.013072,4.013299
110.000000,316.138733,320.811249,320.811249,316.138733,316.138733,320.811249,320.811249,316.138733,316.138733,320.811249,320.811249,316.138733,316.137482,320.809998,320.809998,316.137482,316.137482,320.809998,320.809998,316.137482,316.137482,320.809998,320.809998,316.137482,316.123108,320.791412,320.791412,316.123108,316.123108,320.791412,320.791412,316.123108,316.123108,320.791412,320.791412,316.123108,316.132477,320.803497,320.803497,316.132477,316.132477,320.803497,320.803497,316.132477,316.132477,320.803497,320.803497,316.132477,4.022066,4.021874,4.021874,4.022066,4.022066,4.021874,4.021874,4.022066,4.022066,4.021874,4.021874,4.022066,4.022076,4.021885,4.021885,4.022076,4.022076,4.021885,4.021885,4.022076,4.022076,4.021885,4.021885,4.022076,4.022082,4.021892,4.021892,4.022082,4.022082,4.021892,4.021892,4.022082,4.022082,4.021892,4.021892,4.022082,4.022086,4.021895,4.021895,4.022086,4.022086,4.021895,4.021895,4.022086,4.022086,4.021895,4.021895,4.022086
120.000000,315.481140,320.531677,320.531677,315.481140,315.481140,320.531677,320.531677,315.481140,315.481140,320.531677,320.531677,315.481140,315.479919,320.530457,320.530457,315.479919,315.479919,320.530457,320.530457,315.479919,315.479919,320.530457,320.530457,315.479919,315.466095,320.512085,320.512085,315.466095,315.466095,320.512085,320.512085,315.466095,315.466095,320.512085,320.512085,315.466095,315.475128,320.524017,320.524017,315.475128,315.475128,320.524017,320.524017,315.475128,315.475128,320.524017,320.524017,315.475128,4.029276,4.029121,4.029121,4.029276,4.029276,4.029121,4.029121,4.029276,4.029276,4.029121,4.029121,4.029276,4.029285,4.029130,4.029130,4.029285,4.029285,4.029130,4.029130,4.029285,4.029285,4.029130,4.029130,4.029285,4.029292,4.029137,4.029137,4.029292,4.029292,4.029137,4.029137,4.029292,4.029292,4.029137,4.029137,4.029292,4.029295,4.029140,4.029140,4.029295,4.029295,4.029140,4.029140,4.029295,4.029295,4.029140,4.029140,4.029295
130.000000,314.847565,320.255554,320.255554,314.847565,314.847565,320.255554,320.255554,314.847565,314.847565,320.255554,320.255554,314.847565,314.846405,320.254333,320.254333,314.846405,314.846405,320.254333,320.254333,314.846405,314.846405,320.254333,320.254333,314.846405,314.833099,320.236206,320.236206,314.833099,314.833099,320.236206,320.236206,314.833099,314.833099,320.236206,320.236206,314.833099,314.841797,320.247986,320.247986,314.841797,314.841797,320.247986,320.247986,314.841797,314.841797,320.247986,320.247986,314.841797,4.035171,4.035047,4.035047,4.035171,4.035171,4.035047,4.035047,4.035171,4.035171,4.035047,4.035047,4.035171,4.035179,4.035055,4.035055,4.035179,4.035179,4.035055,4.035055,4.035179,4.035179,4.035055,4.035055,4.035179,4.035184,4.035061,4.035061,4.035184,4.035184,4.035061,4.035061,4.035184,4.035184,4.035061,4.035061,4.035184,4.035187,4.035064,4.035064,4.035187,4.035187,4.035064,4.035064,4.035187,4.035187,4.035064,4.035064,4.035187
140.000000,314.237183,319.982819,319.982819,314.237183,314.237183,319.982819,319.982819,314.237183,314.237183,319.982819,319.982819,314.237183,314.236053,319.981659,319.981659,314.236053,314.236053,319.981659,319.981659,314.236053,314.236053,319.981659,319.981659,314.236053,314.223236,319.963745,319.963745,314.223236,314.223236,319.963745,319.963745,314.223236,314.223236,319.963745,319.963745,314.223236,314.231628,319.975372,319.975372,314.231628,314.231628,319.975372,319.975372,314.231628,314.231628,319.975372,319.975372,314.231628,4.039989,4.039892,4.039892,4.039989,4.039989,4.039892,4.039892,4.039989,4.039989,4.039892,4.039892,4.039989,4.039998,4.039901,4.039901,4.039998,4.039998,4.039901,4.039901,4.039998,4.039998,4.039901,4.039901,4.039998,4.040002,4.039906,4.039906,4.040002,4.040002,4.039906,4.039906,4.040002,4.040002,4.039906,4.039906,4.040002,4.040005,4.039908,4.039908,4.040005,4.040005,4.039908,4.039908,4.040005,4.040005,4.039908,4.039908,4.040005
150.000000,313.649139,319.713470,319.713470,313.649139,313.649139,319.713470,319.713470,313.649139,313.649139,319.713470,319.713470,313.649139,313.648041,319.712311,319.712311,313.648041,313.648041,319.712311,319.712311,313.648041,313.648041,319.712311,319.712311,313.648041,313.635681,319.694611,319.694611,313.635681,313.635681,319.694611,319.694611,313.635681,313.635681,319.694611,319.694611,313.635681,313.643738,319.706116,319.706116,313.643738,313.643738,319.706116,319.706116,313.643738,313.643738,319.706116,319.706116,313.643738,4.043949,4.043874,4.043874,4.043949,4.043949,4.043874,4.043874,4.043949,4.043949,4.043874,4.043874,4.043949,4.043956,4.043881,4.043881,4.043956,4.043956,4.043881,4.043881,4.043956,4.043956,4.043881,4.043881,4.043956,4.043961,4.043886,4.043886,4.043961,4.043961,4.043886,4.043886,4.043961,4.043961,4.043886,4.043886,4.043961,4.043963,4.043889,4.043889,4.043963,4.043963,4.043889,4.043889,4.043963,4.043963,4.043889,4.043889,4.043963
160.000000,313.082550,319.447449,319.447449,313.082550,313.082550,319.447449,319.447449,313.082550,313.082550,319.447449,319.447449,313.082550,313.081512,319.446289,319.446289,313.081512,313.081512,319.446289,319.446289,313.081512,313.081512,319.446289,319.446289,313.081512,313.069611,319.428833,319.428833,313.069611,313.069611,319.428833,319.428833,313.069611,313.069611,319.428833,319.428833,313.069611,313.077362,319.440186,319.440186,313.077362,313.077362,319.440186,319.440186,313.077362,313.077362,319.440186,319.440186,313.077362,4.047228,4.047170,4.047170,4.047228,4.047228,4.047170,4.047170,4.047228,4.047228,4.047170,4.047170,4.047228,4.047235,4.047177,4.047177,4.047235,4.047235,4.047177,4.047177,4.047235,4.047235,4.047177,4.047177,4.047235,4.047239,4.047182,4.047182,4.047239,4.047239,4.047182,4.047182,4.047239,4.047239,4.047182,4.047182,4.047239,4.047241,4.047184,4.047184,4.047241,4.047241,4.047184,4.047184,4.047241,4.047241,4.047184,4.047184,4.047241
170.000000,312.536713,319.184723,319.184723,312.536713,312.536713,319.184723,319.184723,312.536713,312.536713,319.184723,319.184723,312.536713,312.535675,319.183563,319.183563,312.535675,312.535675,319.183563,319.183563,312.535675,312.535675,319.183563,319.183563,312.535675,312.524231,319.166321,319.166321,312.524231,312.524231,319.166321,319.166321,312.524231,312.524231,319.166321,319.166321,312.524231,312.531708,319.177551,319.177551,312.531708,312.531708,319.177551,319.177551,312.531708,312.531708,319.177551,319.177551,312.531708,4.049970,4.049926,4.049926,4.049970,4.049970,4.049926,4.049926,4.049970,4.049970,4.049926,4.049926,4.049970,4.049976,4.049932,4.049932,4.049976,4.049976,4.049932,4.049932,4.049976,4.049976,4.049932,4.049932,4.049976,4.049980,4.049936,4.049936,4.049980,4.049980,4.049936,4.049936,4.049980,4.049980,4.049936,4.049936,4.049980,4.049982,4.049939,4.049939,4.049982,4.049982,4.049939,4.049939,4.049982,4.049982,4.049939,4.049939,4.049982
180.000000,312.010834,318.925232,318.925232,312.010834,312.010834,318.925232,318.925232,312.010834,312.010834,318.925232,318.925232,312.010834,312.009857,318.924103,318.924103,312.009857,312.009857,318.924103,318.924103,312.009857,312.009857,318.924103,318.924103,312.009857,311.998810,318.907043,318.907043,311.998810,311.998810,318.907043,318.907043,311.998810,311.998810,318.907043,318.907043,311.998810,312.006042,318.918121,318.918121,312.006042,312.006042,318.918121,318.918121,312.006042,312.006042,318.918121,318.918121,312.006042,4.052288,4.052255,4.052255,4.052288,4.052288,4.052255,4.052255,4.052288,4.052288,4.052255,4.052255,4.052288,4.052294,4.052261,4.052261,4.052294,4.052294,4.052261,4.052261,4.052294,4.052294,4.052261,4.052261,4.052294,4.052298,4.052265,4.052265,4.052298,4.052298,4.052265,4.052265,4.052298,4.052298,4.052265,4.052265,4.052298,4.052299,4.052267,4.052267,4.052299,4.052299,4.052267,4.052267,4.052299,4.052299,4.052267,4.052267,4.052299
190.000000,311.504181,318.668915,318.668915,311.504181,311.504181,318.668915,318.668915,311.504181,311.504181,318.668915,318.668915,311.504181,311.503235,318.667816,318.667816,311.503235,311.503235,318.667816,318.667816,311.503235,311.503235,318.667816,318.667816,311.503235,311.492584,318.650970,318.650970,311.492584,311.492584,318.650970,318.650970,311.492584,311.492584,318.650970,318.650970,311.492584,311.499573,318.661926,318.661926,311.499573,311.499573,318.661926,318.661926,311.499573,311.499573,318.661926,318.661926,311.499573,4.054271,4.054245,4.054245,4.054271,4.054271,4.054245,4.054245,4.054271,4.054271,4.054245,4.054245,4.054271,4.054277,4.054252,4.054252,4.054277,4.054277,4.054252,4.054252,4.054277,4.054277,4.054252,4.054252,4.054277,4.054281,4.054256,4.054256,4.054281,4.054281,4.054256,4.054256,4.054281,4.054281,4.054256,4.054256,4.054281,4.054282,4.054257,4.054257,4.054282,4.054282,4.054257,4.054257,4.054282,4.054282,4.054257,4.054257,4.054282
