time_s,T_cell_1_K,T_cell_2_K,T_cell_3_K,T_cell_4_K,T_cell_5_K,T_cell_6_K,T_cell_7_K,T_cell_8_K,T_cell_9_K,T_cell_10_K,T_cell_11_K,T_cell_12_K,T_cell_13_K,T_cell_14_K,T_cell_15_K,T_cell_16_K,T_cell_17_K,T_cell_18_K,T_cell_19_K,T_cell_20_K,T_cell_21_K,T_cell_22_K,T_cell_23_K,T_cell_24_K,T_cell_25_K,T_cell_26_K,T_cell_27_K,T_cell_28_K,T_cell_29_K,T_cell_30_K,T_cell_31_K,T_cell_32_K,T_cell_33_K,T_cell_34_K,T_cell_35_K,T_cell_36_K,T_cell_37_K,T_cell_38_K,T_cell_39_K,T_cell_40_K,T_cell_41_K,T_cell_42_K,T_cell_43_K,T_cell_44_K,T_cell_45_K,T_cell_46_K,T_cell_47_K,T_cell_48_K,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,V_cell_6_V,V_cell_7_V,V_cell_8_V,V_cell_9_V,V_cell_10_V,V_cell_11_V,V_cell_12_V,V_cell_13_V,V_cell_14_V,V_cell_15_V,V_cell_16_V,V_cell_17_V,V_cell_18_V,V_cell_19_V,V_cell_20_V,V_cell_21_V,V_cell_22_V,V_cell_23_V,V_cell_24_V,V_cell_25_V,V_cell_26_V,V_cell_27_V,V_cell_28_V,V_cell_29_V,V_cell_30_V,V_cell_31_V,V_cell_32_V,V_cell_33_V,V_cell_34_V,V_cell_35_V,V_cell_36_V,V_cell_37_V,V_cell_38_V,V_cell_39_V,V_cell_40_V,V_cell_41_V,V_cell_42_V,V_cell_43_V,V_cell_44_V,V_cell_45_V,V_cell_46_V,V_cell_47_V,V_cell_48_V
100.000000,334.146393,336.232483,336.232483,334.146393,334.146393,336.232483,336.232483,334.146393,334.146393,336.232483,336.232483,334.146393,334.126343,336.211426,336.211426,334.126343,334.126343,336.211426,336.211426,334.126343,334.126343,336.211426,336.211426,334.126343,334.140320,336.226227,336.226227,334.140320,334.140320,336.226227,336.226227,334.140320,334.140320,336.226227,336.226227,334.140320,334.153076,336.243866,336.243866,334.153076,334.153076,336.243866,336.243866,334.153076,334.153076,336.243866,336.243866,334.153076,4.003713,4.003612,4.003612,4.003713,4.003713,4.003612,4.003612,4.003713,4.003713,4.003612,4.003612,4.003713,4.003724,4.003624,4.003624,4.003724,4.003724,4.003624,4.003624,4.003724,4.003724,4.003624,4.003624,4.003724,4.003731,4.003631,4.003631,4.003731,4.003731,4.003631,4.003631,4.003731,4.003731,4.003631,4.003631,4.003731,4.003735,4.003634,4.003634,4.003735,4.003735,4.003634,4.003634,4.003735,4.003735,4.003634,4.003634,4.003735
110.000000,333.702301,335.996826,335.996826,333.702301,333.702301,335.996826,335.996826,333.702301,333.702301,335.996826,335.996826,333.702301,333.682526,335.975922,335.975922,333.682526,333.682526,335.975922,335.975922,333.682526,333.682526,335.975922,335.975922,333.682526,333.696320,335.990631,335.990631,333.696320,333.696320,335.990631,335.990631,333.696320,333.696320,335.990631,335.990631,333.696320,333.708893,336.008148,336.008148,333.708893,333.708893,336.008148,336.008148,333.708893,333.708893,336.008148,336.008148,333.708893,4.012481,4.012397,4.012397,4.012481,4.012481,4.012397,4.012397,4.012481,4.012481,4.012397,4.012397,4.012481,4.012492,4.012408,4.012408,4.012492,4.012492,4.012408,4.012408,4.012492,4.012492,4.012408,4.012408,4.012492,4.012498,4.012414,4.012414,4.012498,4.012498,4.012414,4.012414,4.012498,4.012498,4.012414,4.012414,4.012498,4.012501,4.012418,4.012418,4.012501,4.012501,4.012418,4.012418,4.012501,4.012501,4.012418,4.012418,4.012501
120.000000,333.263702,335.762665,335.762665,333.263702,333.263702,335.762665,335.762665,333.263702,333.263702,335.762665,335.762665,333.263702,333.244141,335.741882,335.741882,333.244141,333.244141,335.741882,335.741882,333.244141,333.244141,335.741882,335.741882,333.244141,333.257782,335.756470,335.756470,333.257782,333.257782,335.756470,335.756470,333.257782,333.257782,335.756470,335.756470,333.257782,333.270203,335.773895,335.773895,333.270203,333.270203,335.773895,335.773895,333.270203,333.270203,335.773895,335.773895,333.270203,4.019722,4.019654,4.019654,4.019722,4.019722,4.019654,4.019654,4.019722,4.019722,4.019654,4.019654,4.019722,4.019732,4.019664,4.019664,4.019732,4.019732,4.019664,4.019664,4.019732,4.019732,4.019664,4.019664,4.019732,4.019738,4.019670,4.019670,4.019738,4.019738,4.019670,4.019670,4.019738,4.019738,4.019670,4.019670,4.019738,4.019742,4.019673,4.019673,4.019742,4.019742,4.019673,4.019673,4.019742,4.019742,4.019673,4.019673,4.019742
130.000000,332.830505,335.529907,335.529907,332.830505,332.830505,335.529907,335.529907,332.830505,332.830505,335.529907,335.529907,332.830505,332.811188,335.509277,335.509277,332.811188,332.811188,335.509277,335.509277,332.811188,332.811188,335.509277,335.509277,332.811188,332.824646,335.523804,335.523804,332.824646,332.824646,335.523804,335.523804,332.824646,332.824646,335.523804,335.523804,332.824646,332.836945,335.541107,335.541107,332.836945,332.836945,335.541107,335.541107,332.836945,332.836945,335.541107,335.541107,332.836945,4.025688,4.025633,4.025633,4.025688,4.025688,4.025633,4.025633,4.025688,4.025688,4.025633,4.025633,4.025688,4.025697,4.025642,4.025642,4.025697,4.025697,4.025642,4.025642,4.025697,4.025697,4.025642,4.025642,4.025697,4.025702,4.025648,4.025648,4.025702,4.025702,4.025648,4.025648,4.025702,4.025702,4.025648,4.025648,4.025702,4.025706,4.025651,4.025651,4.025706,4.025706,4.025651,4.025651,4.025706,4.025706,4.025651,4.025651,4.025706
140.000000,332.402649,335.298615,335.298615,332.402649,332.402649,335.298615,335.298615,332.402649,332.402649,335.298615,335.298615,332.402649,332.383575,335.278107,335.278107,332.383575,332.383575,335.278107,335.278107,332.383575,332.383575,335.278107,335.278107,332.383575,332.396881,335.292542,335.292542,332.396881,332.396881,335.292542,335.292542,332.396881,332.396881,335.292542,335.292542,332.396881,332.408997,335.309753,335.309753,332.408997,332.408997,335.309753,335.309753,332.408997,332.408997,335.309753,335.309753,332.408997,4.030614,4.030571,4.030571,4.030614,4.030614,4.030571,4.030571,4.030614,4.030614,4.030571,4.030571,4.030614,4.030622,4.030579,4.030579,4.030622,4.030622,4.030579,4.030579,4.030622,4.030622,4.030579,4.030579,4.030622,4.030628,4.030585,4.030585,4.030628,4.030628,4.030585,4.030585,4.030628,4.030628,4.030585,4.030585,4.030628,4.030631,4.030587,4.030587,4.030631,4.030631,4.030587,4.030587,4.030631,4.030631,4.030587,4.030587,4.030631
150.000000,331.980103,335.068756,335.068756,331.980103,331.980103,335.068756,335.068756,331.980103,331.980103,335.068756,335.068756,331.980103,331.961243,335.048370,335.048370,331.961243,331.961243,335.048370,335.048370,331.961243,331.961243,335.048370,335.048370,331.961243,331.974396,335.062714,335.062714,331.974396,331.974396,335.062714,335.062714,331.974396,331.974396,335.062714,335.062714,331.974396,331.986359,335.079803,335.079803,331.986359,331.986359,335.079803,335.079803,331.986359,331.986359,335.079803,335.079803,331.986359,4.034707,4.034673,4.034673,4.034707,4.034707,4.034673,4.034673,4.034707,4.034707,4.034673,4.034673,4.034707,4.034714,4.034681,4.034681,4.034714,4.034714,4.034681,4.034681,4.034714,4.034714,4.034681,4.034681,4.034714,4.034719,4.034686,4.034686,4.034719,4.034719,4.034686,4.034686,4.034719,4.034719,4.034686,4.034686,4.034719,4.034722,4.034689,4.034689,4.034722,4.034722,4.034689,4.034689,4.034722,4.034722,4.034689,4.034689,4.034722
160.000000,331.562744,334.840332,334.840332,331.562744,331.562744,334.840332,334.840332,331.562744,331.562744,334.840332,334.840332,331.562744,331.544128,334.820068,334.820068,331.544128,331.544128,334.820068,334.820068,331.544128,331.544128,334.820068,334.820068,331.544128,331.557098,334.834320,334.834320,331.557098,331.557098,334.834320,334.834320,331.557098,331.557098,334.834320,334.834320,331.557098,331.568939,334.851318,334.851318,331.568939,331.568939,334.851318,334.851318,331.568939,331.568939,334.851318,334.851318,331.568939,4.038138,4.038112,4.038112,4.038138,4.038138,4.038112,4.038112,4.038138,4.038138,4.038112,4.038112,4.038138,4.038145,4.038119,4.038119,4.038145,4.038145,4.038119,4.038119,4.038145,4.038145,4.038119,4.038119,4.038145,4.038150,4.038124,4.038124,4.038150,4.038150,4.038124,4.038124,4.038150,4.038150,4.038124,4.038124,4.038150,4.038152,4.038126,4.038126,4.038152,4.038152,4.038126,4.038126,4.038152,4.038152,4.038126,4.038126,4.038152
170.000000,331.150543,334.613312,334.613312,331.150543,331.150543,334.613312,334.613312,331.150543,331.150543,334.613312,334.613312,331.150543,331.132172,334.593170,334.593170,331.132172,331.132172,334.593170,334.593170,331.132172,331.132172,334.593170,334.593170,331.132172,331.144958,334.607330,334.607330,331.144958,331.144958,334.607330,334.607330,331.144958,331.144958,334.607330,334.607330,331.144958,331.156647,334.624207,334.624207,331.156647,331.156647,334.624207,334.624207,331.156647,331.156647,334.624207,334.624207,331.156647,4.041043,4.041023,4.041023,4.041043,4.041043,4.041023,4.041023,4.041043,4.041043,4.041023,4.041023,4.041043,4.041051,4.041031,4.041031,4.041051,4.041051,4.041031,4.041031,4.041051,4.041051,4.041031,4.041031,4.041051,4.041056,4.041036,4.041036,4.041056,4.041056,4.041036,4.041036,4.041056,4.041056,4.041036,4.041036,4.041056,4.041057,4.041037,4.041037,4.041057,4.041057,4.041037,4.041037,4.041057,4.041057,4.041037,4.041037,4.041057
180.000000,330.743439,334.387695,334.387695,330.743439,330.743439,334.387695,334.387695,330.743439,330.743439,334.387695,334.387695,330.743439,330.725281,334.367676,334.367676,330.725281,330.725281,334.367676,334.367676,330.725281,330.725281,334.367676,334.367676,330.725281,330.737915,334.381744,334.381744,330.737915,330.737915,334.381744,334.381744,330.737915,330.737915,334.381744,334.381744,330.737915,330.749451,334.398529,334.398529,330.749451,330.749451,334.398529,334.398529,330.749451,330.749451,334.398529,334.398529,330.749451,4.043532,4.043516,4.043516,4.043532,4.043532,4.043516,4.043516,4.043532,4.043532,4.043516,4.043516,4.043532,4.043540,4.043524,4.043524,4.043540,4.043540,4.043524,4.043524,4.043540,4.043540,4.043524,4.043524,4.043540,4.043544,4.043529,4.043529,4.043544,4.043544,4.043529,4.043529,4.043544,4.043544,4.043529,4.043529,4.043544,4.043545,4.043530,4.043530,4.043545,4.043545,4.043530,4.043530,4.043545,4.043545,4.043530,4.043530,4.043545
190.000000,330.341339,334.163483,334.163483,330.341339,330.341339,334.163483,334.163483,330.341339,330.341339,334.163483,334.163483,330.341339,330.323395,334.143585,334.143585,330.323395,330.323395,334.143585,334.143585,330.323395,330.323395,334.143585,334.143585,330.323395,330.335907,334.157562,334.157562,330.335907,330.335907,334.157562,334.157562,330.335907,330.335907,334.157562,334.157562,330.335907,330.347321,334.174255,334.174255,330.347321,330.347321,334.174255,334.174255,330.347321,330.347321,334.174255,334.174255,330.347321,4.045686,4.045674,4.045674,4.045686,4.045686,4.045674,4.045674,4.045686,4.045686,4.045674,4.045674,4.045686,4.045693,4.045681,4.045681,4.045693,4.045693,4.045681,4.045681,4.045693,4.045693,4.045681,4.045681,4.045693,4.045697,4.045685,4.045685,4.045697,4.045697,4.045685,4.045685,4.045697,4.045697,4.045685,4.045685,4.045697,4.045698,4.045687,4.045687,4.045698,4.045698,4.045687,4.045687,4.045698,4.045698,4.045687,4.045687,4.045698
