time_s,T_cell_1_K,T_cell_2_K,T_cell_3_K,T_cell_4_K,T_cell_5_K,T_cell_6_K,T_cell_7_K,T_cell_8_K,T_cell_9_K,T_cell_10_K,T_cell_11_K,T_cell_12_K,T_cell_13_K,T_cell_14_K,T_cell_15_K,T_cell_16_K,T_cell_17_K,T_cell_18_K,T_cell_19_K,T_cell_20_K,T_cell_21_K,T_cell_22_K,T_cell_23_K,T_cell_24_K,T_cell_25_K,T_cell_26_K,T_cell_27_K,T_cell_28_K,T_cell_29_K,T_cell_30_K,T_cell_31_K,T_cell_32_K,T_cell_33_K,T_cell_34_K,T_cell_35_K,T_cell_36_K,T_cell_37_K,T_cell_38_K,T_cell_39_K,T_cell_40_K,T_cell_41_K,T_cell_42_K,T_cell_43_K,T_cell_44_K,T_cell_45_K,T_cell_46_K,T_cell_47_K,T_cell_48_K,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,V_cell_6_V,V_cell_7_V,V_cell_8_V,V_cell_9_V,V_cell_10_V,V_cell_11_V,V_cell_12_V,V_cell_13_V,V_cell_14_V,V_cell_15_V,V_cell_16_V,V_cell_17_V,V_cell_18_V,V_cell_19_V,V_cell_20_V,V_cell_21_V,V_cell_22_V,V_cell_23_V,V_cell_24_V,V_cell_25_V,V_cell_26_V,V_cell_27_V,V_cell_28_V,V_cell_29_V,V_cell_30_V,V_cell_31_V,V_cell_32_V,V_cell_33_V,V_cell_34_V,V_cell_35_V,V_cell_36_V,V_cell_37_V,V_cell_38_V,V_cell_39_V,V_cell_40_V,V_cell_41_V,V_cell_42_V,V_cell_43_V,V_cell_44_V,V_cell_45_V,V_cell_46_V,V_cell_47_V,V_cell_48_V
100.000000,314.996857,318.846405,318.846405,314.996857,314.996857,318.846405,318.846405,314.996857,314.996857,318.846405,318.846405,314.996857,314.998779,318.841614,318.841614,314.998779,314.998779,318.841614,318.841553,314.998779,314.998779,318.841583,318.841583,314.998779,314.985992,318.834595,318.834595,314.985992,314.985992,318.834595,318.834595,314.985992,314.985992,318.834595,318.834595,314.985992,314.995697,318.844604,318.844604,314.995697,314.995697,318.844604,318.844604,314.995697,314.995697,318.844604,318.844604,314.995697,4.013375,4.013169,4.013169,4.013375,4.013375,4.013169,4.013169,4.013375,4.013375,4.013169,4.013169,4.013375,4.013386,4.013180,4.013180,4.013386,4.013386,4.013180,4.013180,4.013386,4.013386,4.013180,4.013180,4.013386,4.013393,4.013187,4.013187,4.013393,4.013393,4.013187,4.013187,4.013393,4.013393,4.013187,4.013187,4.013393,4.013397,4.013191,4.013191,4.013397,4.013397,4.013191,4.013191,4.013397,4.013397,4.013191,4.013191,4.013397
110.000000,314.180786,318.338898,318.338898,314.180786,314.180786,318.338898,318.338898,314.180786,314.180786,318.338898,318.338898,314.180786,314.182587,318.334198,318.334229,314.182587,314.182587,318.334229,318.334167,314.182587,314.182587,318.334198,318.334198,314.182587,314.170441,318.327362,318.327362,314.170441,314.170441,318.327362,318.327362,314.170441,314.170441,318.327362,318.327362,314.170441,314.179657,318.337158,318.337158,314.179657,314.179657,318.337158,318.337158,314.179657,314.179657,318.337158,318.337158,314.179657,4.022146,4.021976,4.021976,4.022146,4.022146,4.021976,4.021976,4.022146,4.022146,4.021976,4.021976,4.022146,4.022156,4.021986,4.021986,4.022156,4.022156,4.021986,4.021986,4.022156,4.022156,4.021986,4.021986,4.022156,4.022162,4.021993,4.021993,4.022162,4.022162,4.021993,4.021993,4.022162,4.022162,4.021993,4.021993,4.022162,4.022166,4.021996,4.021996,4.022166,4.022166,4.021996,4.021996,4.022166,4.022166,4.021996,4.021996,4.022166
120.000000,313.404205,317.843811,317.843811,313.404205,313.404205,317.843811,317.843811,313.404205,313.404205,317.843811,317.843811,313.404205,313.405945,317.839264,317.839264,313.405945,313.405945,317.839264,317.839233,313.405945,313.405945,317.839233,317.839233,313.405945,313.394379,317.832581,317.832581,313.394379,313.394379,317.832581,317.832581,313.394379,313.394379,317.832581,317.832581,313.394379,313.403168,317.842133,317.842133,313.403168,313.403168,317.842133,317.842133,313.403168,313.403168,317.842133,317.842133,313.403168,4.029341,4.029204,4.029204,4.029341,4.029341,4.029204,4.029204,4.029341,4.029341,4.029204,4.029204,4.029341,4.029349,4.029213,4.029213,4.029349,4.029349,4.029213,4.029213,4.029349,4.029349,4.029213,4.029213,4.029349,4.029356,4.029219,4.029219,4.029356,4.029356,4.029219,4.029219,4.029356,4.029356,4.029219,4.029219,4.029356,4.029358,4.029222,4.029222,4.029358,4.029358,4.029222,4.029222,4.029358,4.029358,4.029222,4.029222,4.029358
130.000000,312.665283,317.360901,317.360901,312.665283,312.665283,317.360901,317.360901,312.665283,312.665283,317.360901,317.360901,312.665283,312.666931,317.356445,317.356445,312.666931,312.666931,317.356445,317.356415,312.666931,312.666931,317.356445,317.356445,312.666931,312.655914,317.349945,317.349945,312.655914,312.655914,317.349945,317.349945,312.655914,312.655914,317.349945,317.349945,312.655914,312.664276,317.359253,317.359253,312.664276,312.664276,317.359253,317.359253,312.664276,312.664276,317.359253,317.359253,312.664276,4.035221,4.035113,4.035113,4.035221,4.035221,4.035113,4.035113,4.035221,4.035221,4.035113,4.035113,4.035221,4.035229,4.035121,4.035121,4.035229,4.035229,4.035121,4.035121,4.035229,4.035229,4.035121,4.035121,4.035229,4.035234,4.035127,4.035127,4.035234,4.035234,4.035127,4.035127,4.035234,4.035234,4.035127,4.035127,4.035234,4.035237,4.035130,4.035130,4.035237,4.035237,4.035130,4.035130,4.035237,4.035237,4.035130,4.035130,4.035237
140.000000,311.962158,316.889832,316.889832,311.962158,311.962158,316.889832,316.889832,311.962158,311.962158,316.889832,316.889832,311.962158,311.963715,316.885468,316.885498,311.963715,311.963715,316.885498,316.885437,311.963715,311.963715,316.885468,316.885468,311.963715,311.953247,316.879150,316.879150,311.953247,311.953247,316.879150,316.879150,311.953247,311.953247,316.879150,316.879150,311.953247,311.961182,316.888214,316.888214,311.961182,311.961182,316.888214,316.888214,311.961182,311.961182,316.888214,316.888214,311.961182,4.040028,4.039945,4.039945,4.040028,4.040028,4.039945,4.039945,4.040028,4.040028,4.039945,4.039945,4.040028,4.040036,4.039953,4.039953,4.040036,4.040036,4.039953,4.039953,4.040036,4.040036,4.039953,4.039953,4.040036,4.040040,4.039958,4.039958,4.040040,4.040040,4.039958,4.039958,4.040040,4.040040,4.039958,4.039958,4.040040,4.040043,4.039960,4.039960,4.040043,4.040043,4.039960,4.039960,4.040043,4.040043,4.039960,4.039960,4.040043
150.000000,311.293091,316.430298,316.430298,311.293091,311.293091,316.430298,316.430298,311.293091,311.293091,316.430298,316.430298,311.293091,311.294556,316.426056,316.426056,311.294556,311.294556,316.426056,316.426025,311.294556,311.294556,316.426056,316.426056,311.294556,311.284607,316.419891,316.419891,311.284607,311.284607,316.419891,316.419891,311.284607,311.284607,316.419891,316.419891,311.284607,311.292175,316.428711,316.428711,311.292175,311.292175,316.428711,316.428711,311.292175,311.292175,316.428711,316.428711,311.292175,4.043978,4.043914,4.043914,4.043978,4.043978,4.043914,4.043914,4.043978,4.043978,4.043914,4.043914,4.043978,4.043985,4.043922,4.043922,4.043985,4.043985,4.043922,4.043922,4.043985,4.043985,4.043922,4.043922,4.043985,4.043990,4.043926,4.043926,4.043990,4.043990,4.043926,4.043926,4.043990,4.043990,4.043926,4.043926,4.043990,4.043992,4.043929,4.043929,4.043992,4.043992,4.043929,4.043929,4.043992,4.043992,4.043929,4.043929,4.043992
160.000000,310.656403,315.982056,315.982056,310.656403,310.656403,315.982056,315.982056,310.656403,310.656403,315.982056,315.982056,310.656403,310.657806,315.977905,315.977905,310.657806,310.657806,315.977905,315.977875,310.657806,310.657806,315.977905,315.977905,310.657806,310.648346,315.971893,315.971893,310.648346,310.648346,315.971893,315.971893,310.648346,310.648346,315.971893,315.971893,310.648346,310.655548,315.980499,315.980499,310.655548,310.655548,315.980499,315.980499,310.655548,310.655548,315.980499,315.980499,310.655548,4.047250,4.047202,4.047202,4.047250,4.047250,4.047202,4.047202,4.047250,4.047250,4.047202,4.047202,4.047250,4.047256,4.047209,4.047209,4.047256,4.047256,4.047209,4.047209,4.047256,4.047256,4.047209,4.047209,4.047256,4.047260,4.047213,4.047213,4.047260,4.047260,4.047213,4.047213,4.047260,4.047260,4.047213,4.047213,4.047260,4.047263,4.047215,4.047215,4.047263,4.047263,4.047215,4.047215,4.047263,4.047263,4.047215,4.047215,4.047263
170.000000,310.050598,315.544800,315.544800,310.050598,310.050598,315.544800,315.544800,310.050598,310.050598,315.544800,315.544800,310.050598,310.051941,315.540741,315.540771,310.051941,310.051941,315.540741,315.540710,310.051941,310.051941,315.540741,315.540741,310.051941,310.042969,315.534882,315.534882,310.042969,310.042969,315.534882,315.534882,310.042969,310.042969,315.534882,315.534882,310.042969,310.049805,315.543304,315.543304,310.049805,310.049805,315.543304,315.543304,310.049805,310.049805,315.543304,315.543304,310.049805,4.049986,4.049950,4.049950,4.049986,4.049986,4.049950,4.049950,4.049986,4.049986,4.049950,4.049950,4.049986,4.049993,4.049956,4.049956,4.049993,4.049993,4.049956,4.049956,4.049993,4.049993,4.049956,4.049956,4.049993,4.049996,4.049960,4.049960,4.049996,4.049996,4.049960,4.049960,4.049996,4.049996,4.049960,4.049960,4.049996,4.049998,4.049963,4.049963,4.049998,4.049998,4.049963,4.049963,4.049998,4.049998,4.049963,4.049963,4.049998
180.000000,309.474182,315.118256,315.118256,309.474182,309.474182,315.118256,315.118256,309.474182,309.474182,315.118256,315.118256,309.474182,309.475464,315.114319,315.114349,309.475464,309.475464,315.114319,315.114288,309.475464,309.475464,315.114319,315.114319,309.475464,309.466888,315.108582,315.108582,309.466888,309.466888,315.108582,315.108582,309.466888,309.466888,315.108582,315.108582,309.466888,309.473419,315.116821,315.116821,309.473419,309.473419,315.116821,315.116821,309.473419,309.473419,315.116821,315.116821,309.473419,4.052300,4.052273,4.052273,4.052300,4.052300,4.052273,4.052273,4.052300,4.052300,4.052273,4.052273,4.052300,4.052306,4.052279,4.052279,4.052306,4.052306,4.052279,4.052279,4.052306,4.052306,4.052279,4.052279,4.052306,4.052310,4.052283,4.052283,4.052310,4.052310,4.052283,4.052283,4.052310,4.052310,4.052283,4.052283,4.052310,4.052311,4.052285,4.052285,4.052311,4.052311,4.052285,4.052285,4.052311,4.052311,4.052285,4.052285,4.052311
190.000000,308.925690,314.702209,314.702209,308.925690,308.925690,314.702209,314.702209,308.925690,308.925690,314.702209,314.702209,308.925690,308.926880,314.698364,314.698364,308.926880,308.926880,314.698364,314.698334,308.926880,308.926880,314.698334,314.698334,308.926880,308.918732,314.692780,314.692780,308.918732,308.918732,314.692780,314.692780,308.918732,308.918732,314.692780,314.692780,308.918732,308.924988,314.700806,314.700806,308.924988,308.924988,314.700806,314.700806,308.924988,308.924988,314.700806,314.700806,308.924988,4.054280,4.054259,4.054259,4.054280,4.054280,4.054259,4.054259,4.054280,4.054280,4.054259,4.054259,4.054280,4.054286,4.054266,4.054266,4.054286,4.054286,4.054266,4.054266,4.054286,4.054286,4.054266,4.054266,4.054286,4.054289,4.054270,4.054270,4.054289,4.054289,4.054270,4.054270,4.054289,4.054289,4.054270,4.054270,4.054289,4.054291,4.054271,4.054271,4.054291,4.054291,4.054271,4.054271,4.054291,4.054291,4.054271,4.054271,4.054291
200.000000,308.403839,314.296356,314.296356,308.403839,308.403839,314.296356,314.296356,308.403839,308.403839,314.296356,314.296356,308.403839,308.404938,314.292603,314.292633,308.404938,308.404938,314.292603,314.292572,308.404938,308.404938,314.292603,314.292603,308.404938,308.397186,314.287170,314.287170,308.397186,308.397186,314.287170,314.287170,308.397186,308.397186,314.287170,314.287170,308.397186,308.403137,314.294983,314.294983,308.403137,308.403137,314.294983,314.294983,308.403137,308.403137,314.294983,314.294983,308.403137,4.055992,4.055977,4.055977,4.055992,4.055992,4.055977,4.055977,4.055992,4.055992,4.055977,4.055977,4.055992,4.055998,4.055983,4.055983,4.055998,4.055998,4.055983,4.055983,4.055998,4.055998,4.055983,4.055983,4.055998,4.056001,4.055987,4.055987,4.056001,4.056001,4.055987,4.055987,4.056001,4.056001,4.055987,4.055987,4.056001,4.056003,4.055988,4.055988,4.056003,4.056003,4.055988,4.055988,4.056003,4.056003,4.055988,4.055988,4.056003
210.000000,307.907227,313.900482,313.900482,307.907227,307.907227,313.900482,313.900482,307.907227,307.907227,313.900482,313.900482,307.907227,307.908295,313.896820,313.896820,307.908295,307.908295,313.896820,313.896790,307.908295,307.908295,313.896820,313.896820,307.908295,307.900909,313.891510,313.891510,307.900909,307.900909,313.891510,313.891510,307.900909,307.900909,313.891510,313.891510,307.900909,307.906586,313.899139,313.899139,307.906586,307.906586,313.899139,313.899139,307.906586,307.906586,313.899139,313.899139,307.906586,4.057490,4.057479,4.057479,4.057490,4.057490,4.057479,4.057479,4.057490,4.057490,4.057479,4.057479,4.057490,4.057496,4.057485,4.057485,4.057496,4.057496,4.057485,4.057485,4.057496,4.057496,4.057485,4.057485,4.057496,4.057499,4.057488,4.057488,4.057499,4.057499,4.057488,4.057488,4.057499,4.057499,4.057488,4.057488,4.057499,4.057500,4.057489,4.057489,4.057500,4.057500,4.057489,4.057489,4.057500,4.057500,4.057489,4.057489,4.057500
220.000000,307.434631,313.514282,313.514282,307.434631,307.434631,313.514282,313.514282,307.434631,307.434631,313.514282,313.514282,307.434631,307.435699,313.510742,313.510742,307.435699,307.435699,313.510742,313.510712,307.435699,307.435699,313.510712,313.510712,307.435699,307.428680,313.505554,313.505554,307.428680,307.428680,313.505554,313.505554,307.428680,307.428680,313.505554,313.505554,307.428680,307.434021,313.512970,313.512970,307.434021,307.434021,313.512970,313.512970,307.434021,307.434021,313.512970,313.512970,307.434021,4.058814,4.058805,4.058805,4.058814,4.058814,4.058805,4.058805,4.058814,4.058814,4.058805,4.058805,4.058814,4.058819,4.058811,4.058811,4.058819,4.058819,4.058811,4.058811,4.058819,4.058819,4.058811,4.058811,4.058819,4.058822,4.058814,4.058814,4.058822,4.058822,4.058814,4.058814,4.058822,4.058822,4.058814,4.058814,4.058822,4.058824,4.058816,4.058816,4.058824,4.058824,4.058816,4.058816,4.058824,4.058824,4.058816,4.058816,4.058824
230.000000,306.984955,313.137573,313.137573,306.984955,306.984955,313.137573,313.137573,306.984955,306.984955,313.137573,313.137573,306.984955,306.986053,313.134125,313.134155,306.986053,306.986053,313.134125,313.134094,306.986053,306.986053,313.134125,313.134125,306.986053,306.979370,313.129059,313.129059,306.979370,306.979370,313.129059,313.129059,306.979370,306.979370,313.129059,313.129059,306.979370,306.984467,313.136322,313.136322,306.984467,306.984467,313.136322,313.136322,306.984467,306.984467,313.136322,313.136322,306.984467,4.059994,4.059988,4.059988,4.059994,4.059994,4.059988,4.059988,4.059994,4.059994,4.059988,4.059988,4.059994,4.059998,4.059992,4.059992,4.059998,4.059998,4.059992,4.059992,4.059998,4.059998,4.059992,4.059992,4.059998,4.060001,4.059995,4.059995,4.060001,4.060001,4.059995,4.059995,4.060001,4.060001,4.059995,4.059995,4.060001,4.060003,4.059997,4.059997,4.060003,4.060003,4.059997,4.059997,4.060003,4.060003,4.059997,4.059997,4.060003
240.000000,306.557068,312.770081,312.770081,306.557068,306.557068,312.770081,312.770081,306.557068,306.557068,312.770081,312.770081,306.557068,306.558502,312.766907,312.766907,306.558502,306.558502,312.766907,312.766876,306.558502,306.558502,312.766907,312.766907,306.558502,306.551727,312.761810,312.761810,306.551727,306.551727,312.761810,312.761810,306.551727,306.551727,312.761810,312.761810,306.551727,306.556976,312.769043,312.769043,306.556976,306.556976,312.769043,312.769043,306.556976,306.556976,312.769043,312.769043,306.556976,4.061054,4.061049,4.061049,4.061054,4.061054,4.061049,4.061049,4.061054,4.061054,4.061049,4.061049,4.061054,4.061057,4.061052,4.061052,4.061057,4.061057,4.061052,4.061052,4.061057,4.061057,4.061052,4.061052,4.061057,4.061061,4.061057,4.061057,4.061061,4.061061,4.061057,4.061057,4.061061,4.061061,4.061057,4.061057,4.061061,4.061061,4.061057,4.061057,4.061061,4.061061,4.061057,4.061057,4.061061,4.061061,4.061057,4.061057,4.061061
