time_s,T_cell_1_K,T_cell_2_K,T_cell_3_K,T_cell_4_K,T_cell_5_K,T_cell_6_K,T_cell_7_K,T_cell_8_K,T_cell_9_K,T_cell_10_K,T_cell_11_K,T_cell_12_K,T_cell_13_K,T_cell_14_K,T_cell_15_K,T_cell_16_K,T_cell_17_K,T_cell_18_K,T_cell_19_K,T_cell_20_K,T_cell_21_K,T_cell_22_K,T_cell_23_K,T_cell_24_K,T_cell_25_K,T_cell_26_K,T_cell_27_K,T_cell_28_K,T_cell_29_K,T_cell_30_K,T_cell_31_K,T_cell_32_K,T_cell_33_K,T_cell_34_K,T_cell_35_K,T_cell_36_K,T_cell_37_K,T_cell_38_K,T_cell_39_K,T_cell_40_K,T_cell_41_K,T_cell_42_K,T_cell_43_K,T_cell_44_K,T_cell_45_K,T_cell_46_K,T_cell_47_K,T_cell_48_K,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,V_cell_6_V,V_cell_7_V,V_cell_8_V,V_cell_9_V,V_cell_10_V,V_cell_11_V,V_cell_12_V,V_cell_13_V,V_cell_14_V,V_cell_15_V,V_cell_16_V,V_cell_17_V,V_cell_18_V,V_cell_19_V,V_cell_20_V,V_cell_21_V,V_cell_22_V,V_cell_23_V,V_cell_24_V,V_cell_25_V,V_cell_26_V,V_cell_27_V,V_cell_28_V,V_cell_29_V,V_cell_30_V,V_cell_31_V,V_cell_32_V,V_cell_33_V,V_cell_34_V,V_cell_35_V,V_cell_36_V,V_cell_37_V,V_cell_38_V,V_cell_39_V,V_cell_40_V,V_cell_41_V,V_cell_42_V,V_cell_43_V,V_cell_44_V,V_cell_45_V,V_cell_46_V,V_cell_47_V,V_cell_48_V
100.000000,314.996765,318.846283,318.846283,314.996765,314.996765,318.846283,318.846283,314.996765,314.996765,318.846283,318.846283,314.996765,314.995697,318.845276,318.845276,314.995697,314.995697,318.845276,318.845276,314.995697,314.995697,318.845276,318.845276,314.995697,314.982147,318.828156,318.828156,314.982147,314.982147,318.828156,318.828156,314.982147,314.982147,318.828156,318.828156,314.982147,314.990967,318.839264,318.839264,314.990967,314.990967,318.839264,318.839264,314.990967,314.990967,318.839264,318.839264,314.990967,4.013375,4.013169,4.013169,4.013375,4.013375,4.013169,4.013169,4.013375,4.013375,4.013169,4.013169,4.013375,4.013386,4.013180,4.013180,4.013386,4.013386,4.013180,4.013180,4.013386,4.013386,4.013180,4.013180,4.013386,4.013393,4.013188,4.013188,4.013393,4.013393,4.013188,4.013188,4.013393,4.013393,4.013188,4.013188,4.013393,4.013397,4.013191,4.013191,4.013397,4.013397,4.013191,4.013191,4.013397,4.013397,4.013191,4.013191,4.013397
110.000000,314.180695,318.338776,318.338776,314.180695,314.180695,318.338776,318.338776,314.180695,314.180695,318.338776,318.338776,314.180695,314.179657,318.337799,318.337799,314.179657,314.179657,318.337799,318.337799,314.179657,314.179657,318.337799,318.337799,314.179657,314.166748,318.321075,318.321075,314.166748,314.166748,318.321075,318.321075,314.166748,314.166748,318.321075,318.321075,314.166748,314.175171,318.331940,318.331940,314.175171,314.175171,318.331940,318.331940,314.175171,314.175171,318.331940,318.331940,314.175171,4.022146,4.021976,4.021976,4.022146,4.022146,4.021976,4.021976,4.022146,4.022146,4.021976,4.021976,4.022146,4.022156,4.021986,4.021986,4.022156,4.022156,4.021986,4.021986,4.022156,4.022156,4.021986,4.021986,4.022156,4.022162,4.021993,4.021993,4.022162,4.022162,4.021993,4.021993,4.022162,4.022162,4.021993,4.021993,4.022162,4.022166,4.021996,4.021996,4.022166,4.022166,4.021996,4.021996,4.022166,4.022166,4.021996,4.021996,4.022166
120.000000,313.404114,317.843689,317.843689,313.404114,313.404114,317.843689,317.843689,313.404114,313.404114,317.843689,317.843689,313.404114,313.403168,317.842773,317.842773,313.403168,313.403168,317.842773,317.842773,313.403168,313.403168,317.842773,317.842773,313.403168,313.390869,317.826447,317.826447,313.390869,313.390869,317.826447,317.826447,313.390869,313.390869,317.826447,317.826447,313.390869,313.398865,317.837036,317.837036,313.398865,313.398865,317.837036,317.837036,313.398865,313.398865,317.837036,317.837036,313.398865,4.029341,4.029204,4.029204,4.029341,4.029341,4.029204,4.029204,4.029341,4.029341,4.029204,4.029204,4.029341,4.029349,4.029213,4.029213,4.029349,4.029349,4.029213,4.029213,4.029349,4.029349,4.029213,4.029213,4.029349,4.029356,4.029219,4.029219,4.029356,4.029356,4.029219,4.029219,4.029356,4.029356,4.029219,4.029219,4.029356,4.029358,4.029222,4.029222,4.029358,4.029358,4.029222,4.029222,4.029358,4.029358,4.029222,4.029222,4.029358
130.000000,312.665192,317.360779,317.360779,312.665192,312.665192,317.360779,317.360779,312.665192,312.665192,317.360779,317.360779,312.665192,312.664276,317.359863,317.359863,312.664276,312.664276,317.359863,317.359863,312.664276,312.664276,317.359863,317.359863,312.664276,312.652588,317.343964,317.343964,312.652588,312.652588,317.343964,317.343964,312.652588,312.652588,317.343964,317.343964,312.652588,312.660187,317.354279,317.354279,312.660187,312.660187,317.354279,317.354279,312.660187,312.660187,317.354279,317.354279,312.660187,4.035221,4.035113,4.035113,4.035221,4.035221,4.035113,4.035113,4.035221,4.035221,4.035113,4.035113,4.035221,4.035229,4.035121,4.035121,4.035229,4.035229,4.035121,4.035121,4.035229,4.035229,4.035121,4.035121,4.035229,4.035234,4.035127,4.035127,4.035234,4.035234,4.035127,4.035127,4.035234,4.035234,4.035127,4.035127,4.035234,4.035237,4.035130,4.035130,4.035237,4.035237,4.035130,4.035130,4.035237,4.035237,4.035130,4.035130,4.035237
140.000000,311.962067,316.889709,316.889709,311.962067,311.962067,316.889709,316.889709,311.962067,311.962067,316.889709,316.889709,311.962067,311.961182,316.888794,316.888794,311.961182,311.961182,316.888794,316.888794,311.961182,311.961182,316.888794,316.888794,311.961182,311.950073,316.873291,316.873291,311.950073,311.950073,316.873291,316.873291,311.950073,311.950073,316.873291,316.873291,311.950073,311.957306,316.883362,316.883362,311.957306,311.957306,316.883362,316.883362,311.957306,311.957306,316.883362,316.883362,311.957306,4.040028,4.039945,4.039945,4.040028,4.040028,4.039945,4.039945,4.040028,4.040028,4.039945,4.039945,4.040028,4.040036,4.039953,4.039953,4.040036,4.040036,4.039953,4.039953,4.040036,4.040036,4.039953,4.039953,4.040036,4.040041,4.039958,4.039958,4.040041,4.040041,4.039958,4.039958,4.040041,4.040041,4.039958,4.039958,4.040041,4.040043,4.039960,4.039960,4.040043,4.040043,4.039960,4.039960,4.040043,4.040043,4.039960,4.039960,4.040043
150.000000,311.292999,316.430176,316.430176,311.292999,311.292999,316.430176,316.430176,311.292999,311.292999,316.430176,316.430176,311.292999,311.292175,316.429321,316.429321,311.292175,311.292175,316.429321,316.429321,311.292175,311.292175,316.429321,316.429321,311.292175,311.281586,316.414185,316.414185,311.281586,311.281586,316.414185,316.414185,311.281586,311.281586,316.414185,316.414185,311.281586,311.288483,316.424011,316.424011,311.288483,311.288483,316.424011,316.424011,311.288483,311.288483,316.424011,316.424011,311.288483,4.043978,4.043914,4.043914,4.043978,4.043978,4.043914,4.043914,4.043978,4.043978,4.043914,4.043914,4.043978,4.043985,4.043922,4.043922,4.043985,4.043985,4.043922,4.043922,4.043985,4.043985,4.043922,4.043922,4.043985,4.043990,4.043926,4.043926,4.043990,4.043990,4.043926,4.043926,4.043990,4.043990,4.043926,4.043926,4.043990,4.043992,4.043929,4.043929,4.043992,4.043992,4.043929,4.043929,4.043992,4.043992,4.043929,4.043929,4.043992
160.000000,310.656342,315.981934,315.981934,310.656342,310.656342,315.981934,315.981934,310.656342,310.656342,315.981934,315.981934,310.656342,310.655548,315.981079,315.981079,310.655548,310.655548,315.981079,315.981079,310.655548,310.655548,315.981079,315.981079,310.655548,310.645477,315.966339,315.966339,310.645477,310.645477,315.966339,315.966339,310.645477,310.645477,315.966339,315.966339,310.645477,310.652039,315.975891,315.975891,310.652039,310.652039,315.975891,315.975891,310.652039,310.652039,315.975891,315.975891,310.652039,4.047250,4.047202,4.047202,4.047250,4.047250,4.047202,4.047202,4.047250,4.047250,4.047202,4.047202,4.047250,4.047256,4.047209,4.047209,4.047256,4.047256,4.047209,4.047209,4.047256,4.047256,4.047209,4.047209,4.047256,4.047260,4.047213,4.047213,4.047260,4.047260,4.047213,4.047213,4.047260,4.047260,4.047213,4.047213,4.047260,4.047263,4.047215,4.047215,4.047263,4.047263,4.047215,4.047215,4.047263,4.047263,4.047215,4.047215,4.047263
170.000000,310.050537,315.544678,315.544678,310.050537,310.050537,315.544678,315.544678,310.050537,310.050537,315.544678,315.544678,310.050537,310.049774,315.543854,315.543854,310.049774,310.049774,315.543854,315.543854,310.049774,310.049774,315.543854,315.543854,310.049774,310.040253,315.529449,315.529449,310.040253,310.040253,315.529449,315.529449,310.040253,310.040253,315.529449,315.529449,310.040253,310.046478,315.538788,315.538788,310.046478,310.046478,315.538788,315.538788,310.046478,310.046478,315.538788,315.538788,310.046478,4.049986,4.049950,4.049950,4.049986,4.049986,4.049950,4.049950,4.049986,4.049986,4.049950,4.049950,4.049986,4.049993,4.049956,4.049956,4.049993,4.049993,4.049956,4.049956,4.049993,4.049993,4.049956,4.049956,4.049993,4.049996,4.049960,4.049960,4.049996,4.049996,4.049960,4.049960,4.049996,4.049996,4.049960,4.049960,4.049996,4.049998,4.049963,4.049963,4.049998,4.049998,4.049963,4.049963,4.049998,4.049998,4.049963,4.049963,4.049998
180.000000,309.474121,315.118164,315.118164,309.474121,309.474121,315.118164,315.118164,309.474121,309.474121,315.118164,315.118164,309.474121,309.473389,315.117340,315.117340,309.473389,309.473389,315.117340,315.117340,309.473389,309.473389,315.117340,315.117340,309.473389,309.464294,315.103302,315.103302,309.464294,309.464294,315.103302,315.103302,309.464294,309.464294,315.103302,315.103302,309.464294,309.470245,315.112427,315.112427,309.470245,309.470245,315.112427,315.112427,309.470245,309.470245,315.112427,315.112427,309.470245,4.052300,4.052273,4.052273,4.052300,4.052300,4.052273,4.052273,4.052300,4.052300,4.052273,4.052273,4.052300,4.052306,4.052279,4.052279,4.052306,4.052306,4.052279,4.052279,4.052306,4.052306,4.052279,4.052279,4.052306,4.052310,4.052283,4.052283,4.052310,4.052310,4.052283,4.052283,4.052310,4.052310,4.052283,4.052283,4.052310,4.052311,4.052285,4.052285,4.052311,4.052311,4.052285,4.052285,4.052311,4.052311,4.052285,4.052285,4.052311
190.000000,308.925659,314.702118,314.702118,308.925659,308.925659,314.702118,314.702118,308.925659,308.925659,314.702118,314.702118,308.925659,308.924927,314.701294,314.701294,308.924927,308.924927,314.701294,314.701294,308.924927,308.924927,314.701294,314.701294,308.924927,308.916260,314.687622,314.687622,308.916260,308.916260,314.687622,314.687622,308.916260,308.916260,314.687622,314.687622,308.916260,308.921967,314.696503,314.696503,308.921967,308.921967,314.696503,314.696503,308.921967,308.921967,314.696503,314.696503,308.921967,4.054280,4.054259,4.054259,4.054280,4.054280,4.054259,4.054259,4.054280,4.054280,4.054259,4.054259,4.054280,4.054286,4.054266,4.054266,4.054286,4.054286,4.054266,4.054266,4.054286,4.054286,4.054266,4.054266,4.054286,4.054289,4.054270,4.054270,4.054289,4.054289,4.054270,4.054270,4.054289,4.054289,4.054270,4.054270,4.054289,4.054291,4.054271,4.054271,4.054291,4.054291,4.054271,4.054271,4.054291,4.054291,4.054271,4.054271,4.054291
