time_s,T_cell_1_K,T_cell_2_K,T_cell_3_K,T_cell_4_K,T_cell_5_K,T_cell_6_K,T_cell_7_K,T_cell_8_K,T_cell_9_K,T_cell_10_K,T_cell_11_K,T_cell_12_K,T_cell_13_K,T_cell_14_K,T_cell_15_K,T_cell_16_K,T_cell_17_K,T_cell_18_K,T_cell_19_K,T_cell_20_K,T_cell_21_K,T_cell_22_K,T_cell_23_K,T_cell_24_K,T_cell_25_K,T_cell_26_K,T_cell_27_K,T_cell_28_K,T_cell_29_K,T_cell_30_K,T_cell_31_K,T_cell_32_K,T_cell_33_K,T_cell_34_K,T_cell_35_K,T_cell_36_K,T_cell_37_K,T_cell_38_K,T_cell_39_K,T_cell_40_K,T_cell_41_K,T_cell_42_K,T_cell_43_K,T_cell_44_K,T_cell_45_K,T_cell_46_K,T_cell_47_K,T_cell_48_K,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,V_cell_6_V,V_cell_7_V,V_cell_8_V,V_cell_9_V,V_cell_10_V,V_cell_11_V,V_cell_12_V,V_cell_13_V,V_cell_14_V,V_cell_15_V,V_cell_16_V,V_cell_17_V,V_cell_18_V,V_cell_19_V,V_cell_20_V,V_cell_21_V,V_cell_22_V,V_cell_23_V,V_cell_24_V,V_cell_25_V,V_cell_26_V,V_cell_27_V,V_cell_28_V,V_cell_29_V,V_cell_30_V,V_cell_31_V,V_cell_32_V,V_cell_33_V,V_cell_34_V,V_cell_35_V,V_cell_36_V,V_cell_37_V,V_cell_38_V,V_cell_39_V,V_cell_40_V,V_cell_41_V,V_cell_42_V,V_cell_43_V,V_cell_44_V,V_cell_45_V,V_cell_46_V,V_cell_47_V,V_cell_48_V
100.000000,334.146118,336.232086,336.232086,334.146118,334.146118,336.232086,336.232086,334.146118,334.146118,336.232086,336.232086,334.146118,334.125244,336.210266,336.210266,334.125244,334.125244,336.210266,336.210266,334.125244,334.125244,336.210266,336.210266,334.125244,334.144196,336.230164,336.230164,334.144196,334.144196,336.230164,336.230164,334.144196,334.144196,336.230164,336.230164,334.144196,334.150787,336.237305,336.237305,334.150787,334.150787,336.237305,336.237305,334.150787,334.150787,336.237305,336.237305,334.150787,4.003713,4.003612,4.003612,4.003713,4.003713,4.003612,4.003612,4.003713,4.003713,4.003612,4.003612,4.003713,4.003724,4.003624,4.003624,4.003724,4.003724,4.003624,4.003624,4.003724,4.003724,4.003624,4.003624,4.003724,4.003731,4.003631,4.003631,4.003731,4.003731,4.003631,4.003631,4.003731,4.003731,4.003631,4.003631,4.003731,4.003735,4.003634,4.003634,4.003735,4.003735,4.003634,4.003634,4.003735,4.003735,4.003634,4.003634,4.003735
110.000000,333.702026,335.996460,335.996460,333.702026,333.702026,335.996460,335.996460,333.702026,333.702026,335.996460,335.996460,333.702026,333.681427,335.974762,335.974762,333.681427,333.681427,335.974762,335.974762,333.681427,333.681427,335.974762,335.974762,333.681427,333.700134,335.994537,335.994537,333.700134,333.700134,335.994537,335.994537,333.700134,333.700134,335.994537,335.994537,333.700134,333.706635,336.001617,336.001617,333.706635,333.706635,336.001617,336.001617,333.706635,333.706635,336.001617,336.001617,333.706635,4.012481,4.012397,4.012397,4.012481,4.012481,4.012397,4.012397,4.012481,4.012481,4.012397,4.012397,4.012481,4.012492,4.012408,4.012408,4.012492,4.012492,4.012408,4.012408,4.012492,4.012492,4.012408,4.012408,4.012492,4.012498,4.012414,4.012414,4.012498,4.012498,4.012414,4.012414,4.012498,4.012498,4.012414,4.012414,4.012498,4.012502,4.012418,4.012418,4.012502,4.012502,4.012418,4.012418,4.012502,4.012502,4.012418,4.012418,4.012502
120.000000,333.263428,335.762268,335.762268,333.263428,333.263428,335.762268,335.762268,333.263428,333.263428,335.762268,335.762268,333.263428,333.243073,335.740692,335.740692,333.243073,333.243073,335.740692,335.740692,333.243073,333.243073,335.740692,335.740692,333.243073,333.261566,335.760376,335.760376,333.261566,333.261566,335.760376,335.760376,333.261566,333.261566,335.760376,335.760376,333.261566,333.267975,335.767426,335.767426,333.267975,333.267975,335.767426,335.767426,333.267975,333.267975,335.767426,335.767426,333.267975,4.019722,4.019654,4.019654,4.019722,4.019722,4.019654,4.019654,4.019722,4.019722,4.019654,4.019654,4.019722,4.019732,4.019664,4.019664,4.019732,4.019732,4.019664,4.019664,4.019732,4.019732,4.019664,4.019664,4.019732,4.019738,4.019670,4.019670,4.019738,4.019738,4.019670,4.019670,4.019738,4.019738,4.019670,4.019670,4.019738,4.019742,4.019673,4.019673,4.019742,4.019742,4.019673,4.019673,4.019742,4.019742,4.019673,4.019673,4.019742
130.000000,332.830231,335.529541,335.529541,332.830231,332.830231,335.529541,335.529541,332.830231,332.830231,335.529541,335.529541,332.830231,332.810150,335.508118,335.508118,332.810150,332.810150,335.508118,335.508118,332.810150,332.810150,335.508118,335.508118,332.810150,332.828400,335.527649,335.527649,332.828400,332.828400,335.527649,335.527649,332.828400,332.828400,335.527649,335.527649,332.828400,332.834747,335.534668,335.534668,332.834747,332.834747,335.534668,335.534668,332.834747,332.834747,335.534668,335.534668,332.834747,4.025688,4.025633,4.025633,4.025688,4.025688,4.025633,4.025633,4.025688,4.025688,4.025633,4.025633,4.025688,4.025697,4.025642,4.025642,4.025697,4.025697,4.025642,4.025642,4.025697,4.025697,4.025642,4.025642,4.025697,4.025702,4.025648,4.025648,4.025702,4.025702,4.025648,4.025648,4.025702,4.025702,4.025648,4.025648,4.025702,4.025706,4.025651,4.025651,4.025706,4.025706,4.025651,4.025651,4.025706,4.025706,4.025651,4.025651,4.025706
140.000000,332.402405,335.298248,335.298248,332.402405,332.402405,335.298248,335.298248,332.402405,332.402405,335.298248,335.298248,332.402405,332.382538,335.276947,335.276947,332.382538,332.382538,335.276947,335.276947,332.382538,332.382538,335.276947,335.276947,332.382538,332.400574,335.296356,335.296356,332.400574,332.400574,335.296356,335.296356,332.400574,332.400574,335.296356,335.296356,332.400574,332.406830,335.303345,335.303345,332.406830,332.406830,335.303345,335.303345,332.406830,332.406830,335.303345,335.303345,332.406830,4.030614,4.030571,4.030571,4.030614,4.030614,4.030571,4.030571,4.030614,4.030614,4.030571,4.030571,4.030614,4.030622,4.030579,4.030579,4.030622,4.030622,4.030579,4.030579,4.030622,4.030622,4.030579,4.030579,4.030622,4.030628,4.030585,4.030585,4.030628,4.030628,4.030585,4.030585,4.030628,4.030628,4.030585,4.030585,4.030628,4.030631,4.030588,4.030588,4.030631,4.030631,4.030588,4.030588,4.030631,4.030631,4.030588,4.030588,4.030631
150.000000,331.979828,335.068390,335.068390,331.979828,331.979828,335.068390,335.068390,331.979828,331.979828,335.068390,335.068390,331.979828,331.960205,335.047241,335.047241,331.960205,331.960205,335.047241,335.047241,331.960205,331.960205,335.047241,335.047241,331.960205,331.978027,335.066528,335.066528,331.978027,331.978027,335.066528,335.066528,331.978027,331.978027,335.066528,335.066528,331.978027,331.984222,335.073456,335.073456,331.984222,331.984222,335.073456,335.073456,331.984222,331.984222,335.073456,335.073456,331.984222,4.034707,4.034673,4.034673,4.034707,4.034707,4.034673,4.034673,4.034707,4.034707,4.034673,4.034673,4.034707,4.034714,4.034681,4.034681,4.034714,4.034714,4.034681,4.034681,4.034714,4.034714,4.034681,4.034681,4.034714,4.034719,4.034686,4.034686,4.034719,4.034719,4.034686,4.034686,4.034719,4.034719,4.034686,4.034686,4.034719,4.034722,4.034688,4.034688,4.034722,4.034722,4.034688,4.034688,4.034722,4.034722,4.034688,4.034688,4.034722
160.000000,331.562469,334.839966,334.839966,331.562469,331.562469,334.839966,334.839966,331.562469,331.562469,334.839966,334.839966,331.562469,331.543121,334.818909,334.818909,331.543121,331.543121,334.818909,334.818909,331.543121,331.543121,334.818909,334.818909,331.543121,331.560699,334.838104,334.838104,331.560699,331.560699,334.838104,334.838104,331.560699,331.560699,334.838104,334.838104,331.560699,331.566833,334.844971,334.844971,331.566833,331.566833,334.844971,334.844971,331.566833,331.566833,334.844971,334.844971,331.566833,4.038138,4.038112,4.038112,4.038138,4.038138,4.038112,4.038112,4.038138,4.038138,4.038112,4.038112,4.038138,4.038145,4.038119,4.038119,4.038145,4.038145,4.038119,4.038119,4.038145,4.038145,4.038119,4.038119,4.038145,4.038149,4.038124,4.038124,4.038149,4.038149,4.038124,4.038124,4.038149,4.038149,4.038124,4.038124,4.038149,4.038152,4.038126,4.038126,4.038152,4.038152,4.038126,4.038126,4.038152,4.038152,4.038126,4.038126,4.038152
170.000000,331.150269,334.612946,334.612946,331.150299,331.150299,334.612946,334.612946,331.150269,331.150299,334.612946,334.612946,331.150299,331.131134,334.592041,334.592041,331.131134,331.131134,334.592041,334.592041,331.131134,331.131134,334.592041,334.592041,331.131134,331.148529,334.611084,334.611084,331.148529,331.148529,334.611084,334.611084,331.148529,331.148529,334.611084,334.611084,331.148529,331.154572,334.617920,334.617920,331.154572,331.154572,334.617920,334.617920,331.154572,331.154572,334.617920,334.617920,331.154572,4.041044,4.041024,4.041024,4.041044,4.041044,4.041024,4.041024,4.041044,4.041044,4.041024,4.041024,4.041044,4.041051,4.041031,4.041031,4.041051,4.041051,4.041031,4.041031,4.041051,4.041051,4.041031,4.041031,4.041051,4.041054,4.041034,4.041034,4.041054,4.041054,4.041034,4.041034,4.041054,4.041054,4.041034,4.041034,4.041054,4.041057,4.041037,4.041037,4.041057,4.041057,4.041037,4.041037,4.041057,4.041057,4.041037,4.041037,4.041057
180.000000,330.743164,334.387329,334.387329,330.743164,330.743164,334.387329,334.387329,330.743164,330.743164,334.387329,334.387329,330.743164,330.724274,334.366547,334.366547,330.724274,330.724274,334.366547,334.366547,330.724274,330.724274,334.366547,334.366547,330.724274,330.741455,334.385498,334.385498,330.741455,330.741455,334.385498,334.385498,330.741455,330.741455,334.385498,334.385498,330.741455,330.747406,334.392273,334.392273,330.747406,330.747406,334.392273,334.392273,330.747406,330.747406,334.392273,334.392273,330.747406,4.043532,4.043517,4.043517,4.043532,4.043532,4.043517,4.043517,4.043532,4.043532,4.043517,4.043517,4.043532,4.043540,4.043524,4.043524,4.043540,4.043540,4.043524,4.043524,4.043540,4.043540,4.043524,4.043524,4.043540,4.043541,4.043527,4.043527,4.043541,4.043541,4.043527,4.043527,4.043541,4.043541,4.043527,4.043527,4.043541,4.043545,4.043530,4.043530,4.043545,4.043545,4.043530,4.043530,4.043545,4.043545,4.043530,4.043530,4.043545
190.000000,330.341095,334.163116,334.163116,330.341095,330.341095,334.163116,334.163116,330.341095,330.341095,334.163116,334.163116,330.341095,330.322418,334.142456,334.142456,330.322418,330.322418,334.142456,334.142456,330.322418,330.322418,334.142456,334.142456,330.322418,330.339386,334.161285,334.161285,330.339386,330.339386,334.161285,334.161285,330.339386,330.339386,334.161285,334.161285,330.339386,330.345276,334.168030,334.168030,330.345276,330.345276,334.168030,334.168030,330.345276,330.345276,334.168030,334.168030,330.345276,4.045686,4.045674,4.045674,4.045686,4.045686,4.045674,4.045674,4.045686,4.045686,4.045674,4.045674,4.045686,4.045693,4.045681,4.045681,4.045693,4.045693,4.045681,4.045681,4.045693,4.045693,4.045681,4.045681,4.045693,4.045696,4.045684,4.045684,4.045696,4.045696,4.045684,4.045684,4.045696,4.045696,4.045684,4.045684,4.045696,4.045697,4.045686,4.045686,4.045697,4.045697,4.045686,4.045686,4.045697,4.045697,4.045686,4.045686,4.045697
